"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"天冬氨酸"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"酪氨酸"	"异亮氨酸"	"省"	"色氨酸"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"粗脂肪"	"成熟期"	"粗蛋白"	"结荚习性"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"保存单位"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"备注"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"译名"	"荚色"	"种子来源"	"株高"
"254"	"--"	"Leguminosae(豆科)"	"D028"	"饭豆"	"--"	"6.29"	"--"	"--"	"--"	"10.6"	"--"	"--"	"--"	"安徽"	"--"	"--"	"2.8"	"104"	"地方"	"--"	"5.5"	"--"	"D0000990"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.11"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00932"	"--"	"安徽省农科院作物所"	"绩溪"	"--"	"6.8"	"--"	"--"	"21.4"	"红"	"--"	"--"	"--"	"8.2"	"--"	"FAN DOU"	"褐"	"--"	"74.2"
"255"	"--"	"Leguminosae(豆科)"	"D001"	"饭豆"	"--"	"6.29"	"--"	"--"	"--"	"14.2"	"--"	"--"	"--"	"安徽"	"--"	"--"	"3.0"	"105"	"地方"	"--"	"6.2"	"--"	"D0000991"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.12"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00933"	"--"	"安徽省农科院作物所"	"贵池"	"--"	"7.4"	"--"	"--"	"43.6"	"红"	"--"	"--"	"--"	"8.7"	"--"	"FAN DOU"	"褐"	"--"	"53.0"
"256"	"--"	"Leguminosae(豆科)"	"D002"	"饭豆"	"--"	"6.29"	"--"	"--"	"--"	"10.8"	"--"	"--"	"--"	"安徽"	"--"	"--"	"1.2"	"110"	"地方"	"--"	"4.9"	"--"	"D0000992"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.17"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00934"	"--"	"安徽省农科院作物所"	"贵池"	"--"	"8.4"	"--"	"--"	"33.6"	"红"	"--"	"--"	"--"	"7.8"	"--"	"FAN DOU"	"褐"	"--"	"68.4"
"257"	"--"	"Leguminosae(豆科)"	"D005"	"饭豆"	"--"	"6.29"	"--"	"--"	"--"	"17.0"	"--"	"--"	"--"	"安徽"	"--"	"--"	"5.0"	"118"	"地方"	"--"	"4.6"	"--"	"D0000993"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.25"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00935"	"--"	"安徽省农科院作物所"	"贵池"	"--"	"6.9"	"--"	"--"	"70.0"	"红"	"--"	"--"	"--"	"7.3"	"--"	"FAN DOU"	"褐"	"--"	"88.0"
"258"	"--"	"Leguminosae(豆科)"	"XF91061"	"白米豆"	"--"	"6.02"	"--"	"--"	"--"	"61.0"	"--"	"--"	"--"	"湖南"	"--"	"--"	"3.2"	"144"	"地方"	"--"	"9.0"	"--"	"D0001039"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.24"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00968"	"蔓生"	"湖南农科院作物所"	"汩罗"	"--"	"7.2"	"--"	"--"	"123.9"	"白"	"--"	"--"	"--"	"10.3"	"--"	"BAI MI DOU"	"褐"	"--"	"142.0"
"259"	"--"	"Leguminosae(豆科)"	"XF91062"	"白滚豆"	"--"	"6.02"	"--"	"--"	"--"	"73.6"	"--"	"--"	"--"	"湖南"	"--"	"--"	"3.8"	"144"	"地方"	"--"	"9.0"	"--"	"D0001040"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.24"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01309"	"蔓生"	"湖南农科院作物所"	"桃源"	"--"	"8.3"	"--"	"--"	"129.7"	"白"	"--"	"--"	"--"	"10.7"	"--"	"BAI GUN DOU"	"褐"	"--"	"128.6"
"260"	"--"	"Leguminosae(豆科)"	"XF91063"	"饭豆"	"--"	"6.02"	"--"	"--"	"--"	"68.9"	"--"	"--"	"--"	"湖南"	"--"	"--"	"3.8"	"144"	"地方"	"--"	"9.0"	"--"	"D0001041"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.24"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G00969"	"蔓生"	"湖南农科院作物所"	"古文"	"--"	"7.9"	"--"	"--"	"127.5"	"白"	"--"	"--"	"--"	"10.5"	"--"	"FAN DOU"	"褐"	"--"	"146.2"
"261"	"--"	"Leguminosae(豆科)"	"XF91064"	"本地饭豆"	"--"	"6.02"	"--"	"--"	"--"	"74.3"	"--"	"--"	"--"	"湖南"	"--"	"--"	"3.2"	"145"	"地方"	"--"	"8.3"	"--"	"D0001042"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.25"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"湖南农科院作物所"	"长沙"	"--"	"8.7"	"--"	"--"	"135.4"	"黄"	"--"	"--"	"--"	"9.8"	"--"	"BEN DI FAN DOU"	"褐"	"--"	"153.4"
"262"	"--"	"Leguminosae(豆科)"	"XF91065"	"本地饭豆"	"--"	"6.02"	"--"	"--"	"--"	"56.6"	"--"	"--"	"--"	"湖南"	"--"	"--"	"3.0"	"146"	"地方"	"--"	"8.0"	"--"	"D0001043"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.26"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"湖南农科院作物所"	"长沙"	"--"	"7.6"	"--"	"--"	"121.0"	"黄"	"--"	"--"	"--"	"10.0"	"--"	"BEN DI FAN DOU"	"褐"	"--"	"142.2"
"263"	"--"	"Leguminosae(豆科)"	"XF91066"	"本地饭豆"	"--"	"6.02"	"--"	"--"	"--"	"140.4"	"--"	"--"	"--"	"湖南"	"--"	"--"	"3.2"	"146"	"地方"	"--"	"13.2"	"--"	"D0001044"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.26"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"湖南农科院作物所"	"长沙"	"--"	"11.3"	"--"	"--"	"127.3"	"黄"	"--"	"--"	"--"	"12.1"	"--"	"BEN DI FAN DOU"	"褐"	"--"	"130.4"
"264"	"--"	"Leguminosae(豆科)"	"XF91067"	"黄匙豆"	"--"	"6.02"	"--"	"--"	"--"	"145.1"	"--"	"--"	"--"	"湖南"	"--"	"--"	"2.8"	"144"	"地方"	"--"	"13.7"	"--"	"D0001045"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.24"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"湖南农科院作物所"	"浏阳"	"--"	"10.9"	"--"	"--"	"131.3"	"黄"	"--"	"--"	"--"	"11.5"	"--"	"HUANG CHI DOU"	"褐"	"--"	"186.2"
"265"	"--"	"Leguminosae(豆科)"	"XF91068"	"黄滚豆"	"--"	"6.02"	"--"	"--"	"--"	"44.6"	"--"	"--"	"--"	"湖南"	"--"	"--"	"2.2"	"144"	"地方"	"--"	"7.5"	"--"	"D0001046"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.24"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"湖南农科院作物所"	"桃源"	"--"	"6.3"	"--"	"--"	"124.3"	"黄"	"--"	"--"	"--"	"9.9"	"--"	"HUANG GUN DOU"	"褐"	"--"	"145.2"
"266"	"--"	"Leguminosae(豆科)"	"XF91069"	"本地饭豆"	"--"	"6.02"	"--"	"--"	"--"	"43.7"	"--"	"--"	"--"	"湖南"	"--"	"--"	"1.8"	"143"	"地方"	"--"	"5.6"	"--"	"D0001047"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.23"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"湖南农科院作物所"	"长沙"	"--"	"6.5"	"--"	"--"	"153.6"	"紫"	"--"	"--"	"--"	"8.4"	"--"	"BEN DI FAN DOU"	"褐"	"--"	"148.0"
"267"	"--"	"Leguminosae(豆科)"	"XF91070"	"小匙豆"	"--"	"6.02"	"--"	"--"	"--"	"40.6"	"--"	"--"	"--"	"湖南"	"--"	"--"	"2.6"	"143"	"地方"	"--"	"5.8"	"--"	"D0001048"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁柱"	"--"	"--"	"黄"	"--"	"10.23"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01310"	"蔓生"	"湖南农科院作物所"	"浏阳"	"--"	"7.1"	"--"	"--"	"129.7"	"紫"	"--"	"--"	"--"	"8.5"	"--"	"XIAO CHI DOU"	"褐"	"--"	"107.8"
"268"	"--"	"Leguminosae(豆科)"	"135"	"竹豆"	"--"	"5.25"	"--"	"--"	"--"	"6.7"	"--"	"--"	"--"	"广西"	"--"	"--"	"2.0"	"136"	"地方"	"--"	"5.7"	"--"	"D0001049"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.08"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01136"	"蔓生"	"广西农科院品资所"	"柳州"	"--"	"6.7"	"--"	"--"	"27.1"	"红"	"--"	"--"	"--"	"7.3"	"--"	"ZHU DOU"	"褐"	"--"	"244.5"
"269"	"--"	"Leguminosae(豆科)"	"136"	"饭豆"	"--"	"5.25"	"--"	"--"	"--"	"14.3"	"--"	"--"	"--"	"广西"	"--"	"--"	"5.0"	"125"	"地方"	"--"	"7.1"	"--"	"D0001050"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"9.27"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01137"	"蔓生"	"广西农科院品资所"	"凭祥"	"--"	"5.2"	"--"	"--"	"40.1"	"红"	"--"	"--"	"--"	"7.7"	"--"	"FAN DOU"	"褐"	"--"	"259.5"
"270"	"--"	"Leguminosae(豆科)"	"137"	"竹豆"	"--"	"5.25"	"--"	"--"	"--"	"25.0"	"--"	"--"	"--"	"广西"	"--"	"--"	"3.5"	"139"	"地方"	"--"	"6.4"	"--"	"D0001051"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.11"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01138"	"蔓生"	"广西农科院品资所"	"马山"	"--"	"8.0"	"--"	"--"	"49.8"	"红"	"--"	"--"	"--"	"8.8"	"--"	"ZHU DOU"	"褐"	"--"	"324.5"
"271"	"--"	"Leguminosae(豆科)"	"138"	"红竹豆"	"--"	"5.25"	"--"	"--"	"--"	"11.4"	"--"	"--"	"--"	"广西"	"--"	"--"	"4.0"	"143"	"地方"	"--"	"5.8"	"--"	"D0001052"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.15"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01139"	"蔓生"	"广西农科院品资所"	"天等"	"--"	"8.0"	"--"	"--"	"29.0"	"红"	"--"	"--"	"--"	"8.4"	"--"	"HONG ZHU DOU"	"褐"	"--"	"317.0"
"272"	"--"	"Leguminosae(豆科)"	"139"	"竹豆"	"--"	"5.25"	"--"	"--"	"--"	"5.9"	"--"	"--"	"--"	"广西"	"--"	"--"	"3.5"	"139"	"地方"	"--"	"6.3"	"--"	"D0001053"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.11"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01140"	"蔓生"	"广西农科院品资所"	"宜山"	"--"	"6.7"	"--"	"--"	"15.3"	"红"	"--"	"--"	"--"	"8.4"	"--"	"ZHU DOU"	"褐"	"--"	"334.5"
"273"	"--"	"Leguminosae(豆科)"	"140"	"饭豆"	"--"	"5.25"	"--"	"--"	"--"	"6.3"	"--"	"--"	"--"	"广西"	"--"	"--"	"2.5"	"143"	"地方"	"--"	"7.0"	"--"	"D0001054"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.15"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01141"	"蔓生"	"广西农科院品资所"	"东兰"	"--"	"6.0"	"--"	"--"	"18.3"	"红"	"--"	"--"	"--"	"7.9"	"--"	"FAN DOU"	"褐"	"--"	"256.0"
"274"	"--"	"Leguminosae(豆科)"	"141"	"饭豆"	"--"	"5.25"	"--"	"--"	"--"	"9.0"	"--"	"--"	"--"	"广西"	"--"	"--"	"3.5"	"153"	"地方"	"--"	"8.2"	"--"	"D0001055"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.25"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01142"	"蔓生"	"广西农科院品资所"	"南丹"	"--"	"4.6"	"--"	"--"	"26.9"	"红"	"--"	"--"	"--"	"7.5"	"--"	"FAN DOU"	"褐"	"--"	"374.5"
"275"	"--"	"Leguminosae(豆科)"	"142"	"斤豆"	"--"	"5.25"	"--"	"--"	"--"	"5.4"	"--"	"--"	"--"	"广西"	"--"	"--"	"3.0"	"139"	"地方"	"--"	"5.7"	"--"	"D0001056"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.11"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01143"	"蔓生"	"广西农科院品资所"	"南丹"	"--"	"6.8"	"--"	"--"	"17.6"	"红"	"--"	"--"	"--"	"7.1"	"--"	"JIN DOU"	"褐"	"--"	"243.5"
"276"	"--"	"Leguminosae(豆科)"	"143"	"饭豆"	"--"	"5.25"	"--"	"--"	"--"	"8.1"	"--"	"--"	"--"	"广西"	"--"	"--"	"3.0"	"143"	"地方"	"--"	"9.0"	"--"	"D0001057"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.15"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01144"	"蔓生"	"广西农科院品资所"	"南丹"	"--"	"6.1"	"--"	"--"	"16.1"	"红"	"--"	"--"	"--"	"8.4"	"--"	"FAN DOU"	"褐"	"--"	"269.5"
"277"	"--"	"Leguminosae(豆科)"	"144"	"红饭豆"	"--"	"5.25"	"--"	"--"	"--"	"7.6"	"--"	"--"	"--"	"广西"	"--"	"--"	"3.5"	"139"	"地方"	"--"	"9.7"	"--"	"D0001058"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"黄"	"--"	"10.11"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01145"	"蔓生"	"广西农科院品资所"	"南丹"	"--"	"5.5"	"--"	"--"	"19.2"	"红"	"--"	"--"	"--"	"8.9"	"--"	"HONG FAN DOU"	"褐"	"--"	"274.5"
"278"	"--"	"Leguminosae(豆科)"	"川粮183"	"红爬山豆"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"四川"	"--"	"--"	"--"	"--"	"地方"	"--"	"--"	"--"	"D0001146"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"--"	"--"	"--"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01300"	"--"	"四川省农科院作物所"	"巫溪县"	"--"	"--"	"--"	"--"	"--"	"麻"	"--"	"--"	"--"	"--"	"--"	"HONG PA SHAN DOU"	"--"	"--"	"--"
"279"	"--"	"Leguminosae(豆科)"	"川粮269"	"麻爬山豆"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"四川"	"--"	"--"	"--"	"--"	"地方"	"--"	"--"	"--"	"D0001147"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"--"	"--"	"--"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01301"	"--"	"四川省农科院作物所"	"巫山县"	"--"	"--"	"--"	"--"	"--"	"麻"	"--"	"--"	"--"	"--"	"--"	"MA PA SHAN DOU"	"--"	"--"	"--"
"280"	"--"	"Leguminosae(豆科)"	"川粮298"	"麻爬山豆"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"四川"	"--"	"--"	"--"	"--"	"地方"	"--"	"--"	"--"	"D0001148"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"--"	"--"	"--"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01302"	"--"	"四川省农科院作物所"	"巫溪县"	"--"	"--"	"--"	"--"	"--"	"麻"	"--"	"--"	"--"	"--"	"--"	"MA PA SHAN DOU"	"--"	"--"	"--"
"281"	"--"	"Leguminosae(豆科)"	"川粮339"	"麻爬山豆"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"四川"	"--"	"--"	"--"	"--"	"地方"	"--"	"--"	"--"	"D0001149"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长圆柱"	"--"	"--"	"--"	"--"	"--"	"--"	"无限"	"Vigna(豇豆属)"	"--"	"I2G01303"	"--"	"四川省农科院作物所"	"巫溪县"	"--"	"--"	"--"	"--"	"--"	"红"	"--"	"--"	"--"	"--"	"--"	"MA PA SHAN DOU"	"--"	"--"	"--"
"282"	"--"	"Leguminosae(豆科)"	"05019"	"饭豆"	"--"	"5.02"	"--"	"--"	"--"	"21.6"	"--"	"--"	"--"	"贵州"	"--"	"--"	"10.8"	"119"	"地方"	"--"	"8.0"	"--"	"D0001150"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁圆"	"--"	"--"	"黄"	"--"	"8.28"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G01250"	"蔓生"	"贵州省贵阳市农科所"	"乌当"	"--"	"7.0"	"--"	"--"	"102.4"	"麻"	"--"	"--"	"--"	"7.0"	"--"	"FAN DOU"	"黄"	"--"	"95.4"
"283"	"--"	"Leguminosae(豆科)"	"05020"	"幕巴王"	"--"	"5.02"	"--"	"--"	"--"	"28.3"	"--"	"--"	"--"	"贵州"	"--"	"--"	"11.5"	"116"	"地方"	"--"	"7.0"	"--"	"D0001151"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长扁圆"	"--"	"--"	"黄"	"--"	"8.25"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G01251"	"蔓生"	"贵州省贵阳市农科所"	"绥阳"	"--"	"7.5"	"--"	"--"	"66.4"	"红"	"--"	"--"	"--"	"10.0"	"--"	"MU BA WANG"	"黄"	"--"	"94.0"
"284"	"--"	"Leguminosae(豆科)"	"05021"	"太白女"	"--"	"5.02"	"--"	"--"	"--"	"15.9"	"--"	"--"	"--"	"贵州"	"--"	"--"	"17.6"	"116"	"地方"	"--"	"10.1"	"--"	"D0001152"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.25"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00971"	"矮生"	"贵州省贵阳市农科所"	"绥阳"	"--"	"7.9"	"--"	"--"	"43.5"	"红"	"--"	"--"	"--"	"10.0"	"--"	"TAI BAI NU"	"黄"	"--"	"45.0"
"285"	"--"	"Leguminosae(豆科)"	"05022"	"巴山豆"	"--"	"5.02"	"--"	"--"	"--"	"31.7"	"--"	"--"	"--"	"贵州"	"--"	"--"	"12.1"	"116"	"地方"	"--"	"7.4"	"--"	"D0001153"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.25"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G01252"	"蔓生"	"贵州省贵阳市农科所"	"正安"	"--"	"7.0"	"--"	"--"	"112.3"	"红"	"--"	"--"	"--"	"9.0"	"--"	"BA SHAN DOU"	"黄"	"--"	"92.5"
"286"	"--"	"Leguminosae(豆科)"	"05023"	"红懒豆"	"--"	"5.02"	"--"	"--"	"--"	"18.5"	"--"	"--"	"--"	"贵州"	"--"	"--"	"10.8"	"120"	"地方"	"--"	"7.0"	"--"	"D0001154"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.29"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00970"	"矮生"	"贵州省贵阳市农科所"	"惠水"	"--"	"6.8"	"--"	"--"	"50.3"	"红"	"--"	"--"	"--"	"7.4"	"--"	"HONG LAN DOU"	"黄"	"--"	"43.0"
"287"	"--"	"Leguminosae(豆科)"	"05024"	"大饭豆"	"--"	"5.02"	"--"	"--"	"--"	"5.9"	"--"	"--"	"--"	"贵州"	"--"	"--"	"9.6"	"121"	"地方"	"--"	"11.5"	"--"	"D0001155"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.30"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G00973"	"蔓生"	"贵州省贵阳市农科所"	"乌当"	"--"	"5.5"	"--"	"--"	"101.0"	"黄"	"--"	"--"	"--"	"5.0"	"--"	"DA FAN DOU"	"黄"	"--"	"85.4"
"288"	"--"	"Leguminosae(豆科)"	"05025"	"懒豆"	"--"	"5.02"	"--"	"--"	"--"	"12.4"	"--"	"--"	"--"	"贵州"	"--"	"--"	"7.5"	"119"	"地方"	"--"	"7.0"	"--"	"D0001156"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.28"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G01253"	"蔓生"	"贵州省贵阳市农科所"	"花溪"	"--"	"6.6"	"--"	"--"	"38.8"	"黄"	"--"	"--"	"--"	"6.8"	"--"	"LAN DOU"	"黄"	"--"	"61.0"
"289"	"--"	"Leguminosae(豆科)"	"05026"	"爬山豆"	"--"	"5.02"	"--"	"--"	"--"	"23.4"	"--"	"--"	"--"	"贵州"	"--"	"--"	"6.6"	"111"	"地方"	"--"	"7.2"	"--"	"D0001157"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.20"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"遵义"	"--"	"7.0"	"--"	"--"	"89.3"	"黄"	"--"	"--"	"--"	"8.0"	"--"	"PA SHAN DOU"	"黄"	"--"	"84.0"
"290"	"--"	"Leguminosae(豆科)"	"05027"	"爬山豆"	"--"	"5.02"	"--"	"--"	"--"	"7.8"	"--"	"--"	"--"	"贵州"	"--"	"--"	"10.2"	"120"	"地方"	"--"	"6.0"	"--"	"D0001158"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.29"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"--"	"矮生"	"贵州省贵阳市农科所"	"遵义"	"--"	"6.1"	"--"	"--"	"54.7"	"黄"	"--"	"--"	"--"	"7.0"	"--"	"PA SHAN DOU"	"黄"	"--"	"62.5"
"291"	"--"	"Leguminosae(豆科)"	"05028"	"爬山豆"	"--"	"5.02"	"--"	"--"	"--"	"6.1"	"--"	"--"	"--"	"贵州"	"--"	"--"	"8.4"	"123"	"地方"	"--"	"6.1"	"--"	"D0001159"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"9.01"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G01254"	"矮生"	"贵州省贵阳市农科所"	"遵义"	"--"	"5.8"	"--"	"--"	"40.6"	"黄"	"--"	"--"	"--"	"7.2"	"--"	"PA SHAN DOU"	"黄"	"--"	"55.0"
"292"	"--"	"Leguminosae(豆科)"	"05029"	"爬山豆"	"--"	"5.02"	"--"	"--"	"--"	"30.2"	"--"	"--"	"--"	"贵州"	"--"	"--"	"7.5"	"113"	"地方"	"--"	"6.2"	"--"	"D0001160"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.22"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"遵义"	"--"	"6.5"	"--"	"--"	"91.5"	"黄"	"--"	"--"	"--"	"9.0"	"--"	"PA SHAN DOU"	"黄"	"--"	"89.5"
"293"	"--"	"Leguminosae(豆科)"	"05030"	"太白女"	"--"	"5.02"	"--"	"--"	"--"	"11.7"	"--"	"--"	"--"	"贵州"	"--"	"--"	"11.3"	"116"	"地方"	"--"	"8.8"	"--"	"D0001161"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.25"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"I2G01255"	"矮生"	"贵州省贵阳市农科所"	"绥阳"	"--"	"6.3"	"--"	"--"	"41.8"	"黄"	"--"	"--"	"--"	"12.0"	"--"	"TAI BAI NU"	"黄"	"--"	"51.0"
"294"	"--"	"Leguminosae(豆科)"	"05031"	"巴山豆"	"--"	"5.02"	"--"	"--"	"--"	"8.9"	"--"	"--"	"--"	"贵州"	"--"	"--"	"8.5"	"114"	"地方"	"--"	"6.9"	"--"	"D0001162"	"--"	"Vigna umbellata (Thunb.) Ohwi&Ohashi(饭豆)"	"长柱形"	"--"	"--"	"黄"	"--"	"8.23"	"--"	"有限"	"Vigna(豇豆属)"	"--"	"--"	"蔓生"	"贵州省贵阳市农科所"	"正安"	"--"	"6.0"	"--"	"--"	"44.8"	"黄"	"--"	"--"	"--"	"12.0"	"--"	"BA SHAN DOU"	"黄"	"--"	"96.3"
