"id"	"科名"	"可溶固形物"	"品种名称"	"省"	"原产地"	"可食率"	"外观评价"	"内质评价"	"维生素C"	"种子数"	"风味"	"特异及用途"	"柠檬酸"	"单果重评价"	"果实成熟期"	"肉质"	"成熟期评价"	"学名"	"统一编号"	"译名"	"单果重G"	"属名"	"色泽"	"粗细"	"总糖"	"果汁"
"1"	"Rutaceae(芸香科)"	"10.00"	"五月红"	"四川"	"四川江津"	"74.41"	"较好"	"中上"	"51.23"	"6.1"	"适中,较浓"	"晚熟,优质"	"1.30"	"中小"	"4-5月"	"较细"	"晚"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0101"	"WU YUE HONG"	"117.5"	"Citrus(柑橘属)"	"橙"	"中"	"6.11"	"52.45"
"2"	"Rutaceae(芸香科)"	"10.00"	"郭家沱脐橙"	"四川"	"四川重庆"	"75.09"	"好"	"上"	"41.58"	"0.6"	"偏甜,较浓"	"--"	"1.21"	"大"	"12月中上"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0102"	"GUO JIA TUO QI CHENG"	"281.0"	"Citrus(柑橘属)"	"深橙"	"细"	"7.66"	"47.33"
"3"	"Rutaceae(芸香科)"	"11.00"	"新华1号脐橙"	"四川"	"四川重庆"	"70.10"	"好"	"上"	"47.36"	"0.4"	"偏甜,较浓"	"--"	"0.79"	"中小"	"12月中上"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0103"	"XIN HUA 1 HAO QI CHENG"	"148.0"	"Citrus(柑橘属)"	"红橙"	"细"	"8.59"	"40.37"
"4"	"Rutaceae(芸香科)"	"11.00"	"新华1号脐橙"	"四川"	"四川重庆"	"70.10"	"好"	"上"	"47.36"	"0.4"	"偏甜,较浓"	"--"	"0.79"	"中小"	"12月中上"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0103"	"XIN HUA 1 HAO QI CHENG"	"148.0"	"Citrus(柑橘属)"	"红橙"	"细"	"8.59"	"40.37"
"5"	"Rutaceae(芸香科)"	"10.00"	"华盛顿脐橙(摩-65)"	"国外"	"摩洛哥"	"77.06"	"好"	"上"	"45.46"	"--"	"偏甜,较浓"	"--"	"0.53"	"中大"	"12月中上"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0104"	"HUA SHENG DUN QI CHENG (MO -65"	"221.0"	"Citrus(柑橘属)"	"红橙"	"细"	"8.64"	"54.34"
"6"	"Rutaceae(芸香科)"	"10.00"	"华盛顿脐橙(摩-65)"	"国外"	"摩洛哥"	"77.06"	"好"	"上"	"45.46"	"--"	"偏甜,较浓"	"--"	"0.53"	"中大"	"12月中上"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0104"	"HUA SHENG DUN QI CHENG (MO -65"	"221.0"	"Citrus(柑橘属)"	"红橙"	"细"	"8.64"	"54.34"
"7"	"Rutaceae(芸香科)"	"8.80"	"伏令夏橙(摩)"	"国外"	"摩洛哥"	"73.90"	"较好"	"中上"	"46.86"	"2.9"	"适中"	"晚熟,丰产"	"1.95"	"中小"	"4-5月"	"较细"	"晚"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0105"	"FU LING XIA CHENG (MO )"	"133.0"	"Citrus(柑橘属)"	"橙"	"中"	"5.56"	"50.60"
"8"	"Rutaceae(芸香科)"	"8.00"	"晚熟6号"	"四川"	"四川江津"	"67.38"	"中"	"中"	"31.81"	"10.1"	"适中"	"--"	"0.61"	"中小"	"4-5月"	"较脆"	"晚"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0107"	"WAN SHU 6 HAO"	"113.0"	"Citrus(柑橘属)"	"橙"	"中"	"6.03"	"43.58"
"9"	"Rutaceae(芸香科)"	"10.20"	"金堂早熟脐橙"	"四川"	"四川金堂"	"75.24"	"较好"	"中上"	"44.61"	"0.1"	"偏甜,较浓"	"丰产,早熟"	"0.69"	"中大"	"11月中"	"较脆"	"早"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0108"	"JIN TANG ZAO SHU QI CHENG"	"240.2"	"Citrus(柑橘属)"	"深橙"	"中"	"8.49"	"39.64"
"10"	"Rutaceae(芸香科)"	"10.00"	"华716(王家坪)"	"四川"	"四川重庆"	"63.38"	"较好"	"中上"	"59.25"	"3.5"	"偏甜,较浓"	"--"	"0.93"	"大"	"12月上"	"脆"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0109"	"HUA 716( WANG JIA PING )"	"271.5"	"Citrus(柑橘属)"	"红橙"	"细"	"7.84"	"38.18"
"11"	"Rutaceae(芸香科)"	"10.10"	"华脐714(王家坪)"	"四川"	"四川重庆"	"71.67"	"较好"	"上"	"51.84"	"0.2"	"偏甜,较浓"	"--"	"1.14"	"中大"	"12月上"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0110"	"HUA QI 714( WANG JIA PING )"	"225.8"	"Citrus(柑橘属)"	"橙"	"细"	"8.06"	"38.94"
"12"	"Rutaceae(芸香科)"	"10.20"	"石棉脐橙"	"四川"	"四川石棉"	"75.38"	"较好"	"上"	"46.32"	"0.3"	"适中,较多"	"肉软多汁,晚熟"	"1.07"	"中"	"12月下"	"细软"	"中晚"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0111"	"SHI MIAN QI CHENG"	"166.5"	"Citrus(柑橘属)"	"橙"	"较细"	"8.79"	"47.74"
"13"	"Rutaceae(芸香科)"	"11.50"	"伏罗斯特脐橙(美-77)"	"国外"	"美国"	"60.85"	"好"	"上"	"48.86"	"--"	"偏甜,浓"	"--"	"0.72"	"中"	"12月上中"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0112"	"FU LUO SI TE QI CHENG (MEI -77"	"175.6"	"Citrus(柑橘属)"	"深橙"	"细"	"9.76"	"35.23"
"14"	"Rutaceae(芸香科)"	"10.10"	"纽荷尔脐橙(美国)"	"国外"	"美国"	"73.98"	"好"	"上"	"50.99"	"--"	"偏甜,较浓"	"早熟,优质"	"0.64"	"中大"	"11月中下"	"较脆"	"早"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0113"	"NIU HE ER QI CHENG (MEI GUO )"	"230.3"	"Citrus(柑橘属)"	"红橙"	"较细"	"8.73"	"47.96"
"15"	"Rutaceae(芸香科)"	"13.00"	"伏令夏35号"	"四川"	"四川江安"	"78.80"	"较好"	"中上"	"58.90"	"5.2"	"适中,较浓"	"晚熟,优质"	"1.76"	"中小"	"4-5月"	"较嫩"	"晚"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0114"	"FU LING XIA 35 HAO"	"146.0"	"Citrus(柑橘属)"	"深橙"	"中"	"10.90"	"60.70"
"16"	"Rutaceae(芸香科)"	"10.50"	"Navelina(西班牙)"	"湖北"	"华中"	"63.39"	"好"	"上"	"58.68"	"--"	"偏甜,较浓"	"早熟,优质"	"1.10"	"大"	"11月中下"	"脆嫩"	"早"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0115"	"Navelina(XI BAN YA )"	"254.4"	"Citrus(柑橘属)"	"红橙"	"中"	"9.38"	"33.17"
"17"	"Rutaceae(芸香科)"	"10.20"	"阿特伍德脐橙"	"国外"	"希腊"	"62.53"	"好"	"上"	"49.86"	"--"	"偏甜,较浓"	"--"	"0.94"	"中大"	"12月上"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0116"	"A TE WU DE QI CHENG"	"226.9"	"Citrus(柑橘属)"	"深橙"	"细"	"9.31"	"35.54"
"18"	"Rutaceae(芸香科)"	"11.00"	"安江大红甜橙1号"	"湖南"	"湖南安江"	"68.40"	"中"	"中上"	"54.66"	"1.7"	"偏酸,较浓"	"色深,少核"	"1.43"	"中小"	"12月上中"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0117"	"AN JIANG DA HONG TIAN CHENG 1"	"139.8"	"Citrus(柑橘属)"	"橙红"	"较细"	"8.50"	"49.98"
"19"	"Rutaceae(芸香科)"	"8.10"	"安江大红甜橙4号"	"湖南"	"湖南安江"	"61.96"	"中"	"中"	"53.39"	"3.9"	"适中"	"色深,耐贮"	"1.39"	"中大"	"12月上中"	"细软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0118"	"AN JIANG DA HONG TIAN CHENG 4"	"207.8"	"Citrus(柑橘属)"	"橙红"	"较粗"	"6.38"	"38.25"
"20"	"Rutaceae(芸香科)"	"10.50"	"艳色大红甜橙"	"湖南"	"湖南安江"	"67.63"	"较好"	"中"	"56.09"	"3.3"	"适中"	"色深,耐贮"	"1.71"	"中小"	"12月上中"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0119"	"YAN SE DA HONG TIAN CHENG"	"146.3"	"Citrus(柑橘属)"	"橙红"	"中"	"7.87"	"44.95"
"21"	"Rutaceae(芸香科)"	"9.50"	"锦橙447号"	"四川"	"四川重庆"	"79.20"	"好"	"上"	"35.40"	"0.7"	"适中"	"无核优质"	"0.79"	"中"	"11月下"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0120"	"JIN CHENG 447 HAO"	"208.3"	"Citrus(柑橘属)"	"橙"	"较细"	"6.55"	"56.80"
"22"	"Rutaceae(芸香科)"	"9.30"	"开陈72-1锦橙"	"四川"	"四川开县"	"66.52"	"好"	"中上"	"49.93"	"6.7"	"适中,较浓"	"丰产"	"1.28"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0121"	"KAI CHEN 72-1 JIN CHENG"	"160.4"	"Citrus(柑橘属)"	"深橙"	"中"	"7.42"	"43.67"
"23"	"Rutaceae(芸香科)"	"10.20"	"香水橙(广西)"	"广西"	"广西"	"73.16"	"较好"	"中上"	"40.70"	"8.8"	"适中,较浓"	"--"	"0.56"	"中小"	"11月下-12月上"	"细软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0122"	"XIANG SHUI CHENG (GUANG XI )"	"120.5"	"Citrus(柑橘属)"	"橙"	"较细"	"9.00"	"48.33"
"24"	"Rutaceae(芸香科)"	"9.80"	"辰溪早熟甜橙"	"湖南"	"湖南辰溪"	"62.64"	"较好"	"中"	"42.87"	"15.7"	"偏酸"	"--"	"1.58"	"中小"	"11月下"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0123"	"CHEN XI ZAO SHU TIAN CHENG"	"123.9"	"Citrus(柑橘属)"	"橙"	"中"	"7.88"	"41.92"
"25"	"Rutaceae(芸香科)"	"11.50"	"12号脐橙"	"四川"	"四川重庆"	"75.35"	"好"	"上"	"--"	"--"	"偏酸,较浓"	"早熟,丰产"	"0.71"	"中大"	"11月中下"	"脆"	"早"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0124"	"12 HAO QI CHENG"	"215.0"	"Citrus(柑橘属)"	"红橙"	"细"	"7.08"	"47.44"
"26"	"Rutaceae(芸香科)"	"10.40"	"梨橙2号"	"四川"	"四川巴县"	"75.89"	"好"	"上"	"--"	"2.9"	"适中"	"果大,质优"	"0.87"	"中大"	"12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0125"	"LI CHENG 2 HAO"	"237.0"	"Citrus(柑橘属)"	"深橙"	"中"	"8.20"	"46.14"
"27"	"Rutaceae(芸香科)"	"8.90"	"奥伐来血橙"	"国外"	"意大利"	"70.14"	"中"	"中上"	"47.06"	"1.2"	"适中,较香"	"--"	"1.40"	"中小"	"2月"	"较脆"	"中晚"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0126"	"AO FA LAI XUE CHENG"	"129.3"	"Citrus(柑橘属)"	"暗红"	"中"	"6.98"	"47.75"
"28"	"Rutaceae(芸香科)"	"10.00"	"金儿柑"	"四川"	"四川金堂"	"65.68"	"中"	"上"	"48.34"	"3.9"	"偏甜,较浓香"	"质优"	"1.08"	"小"	"11月下"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0127"	"JIN ER GAN"	"81.0"	"Citrus(柑橘属)"	"橙"	"细"	"7.81"	"34.81"
"29"	"Rutaceae(芸香科)"	"8.00"	"花叶锦橙"	"四川"	"四川重庆"	"69.53"	"较差"	"中"	"51.58"	"6.3"	"适中,淡"	"花边叶,可观赏"	"0.68"	"中小"	"11月下"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0128"	"HUA YE JIN CHENG"	"106.0"	"Citrus(柑橘属)"	"橙"	"较细"	"6.40"	"44.53"
"30"	"Rutaceae(芸香科)"	"9.56"	"开陈73-15"	"四川"	"四川开县"	"76.02"	"中"	"中"	"--"	"0.5"	"偏酸,淡"	"无核"	"0.74"	"中"	"11月下"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0129"	"KAI CHEN 73-15"	"158.5"	"Citrus(柑橘属)"	"深橙"	"较粗"	"6.73"	"53.62"
"31"	"Rutaceae(芸香科)"	"9.60"	"开陈73-16"	"四川"	"四川开县"	"73.91"	"中"	"中上"	"--"	"0.8"	"适中,较淡"	"无核"	"1.26"	"中"	"12月上"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0130"	"KAI CHEN 73-16"	"173.5"	"Citrus(柑橘属)"	"深橙"	"粗"	"7.96"	"49.99"
"32"	"Rutaceae(芸香科)"	"10.00"	"江农计-31"	"四川"	"四川重庆"	"73.55"	"较好"	"中上"	"--"	"5.6"	"适中"	"--"	"1.22"	"中小"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0131"	"JIANG NONG JI -31"	"146.5"	"Citrus(柑橘属)"	"深橙"	"中"	"7.89"	"53.41"
"33"	"Rutaceae(芸香科)"	"9.00"	"开陈73-10"	"四川"	"四川开县"	"76.93"	"较好"	"中上"	"--"	"4.9"	"适中"	"--"	"1.11"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0132"	"KAI CHEN 73-10"	"176.0"	"Citrus(柑橘属)"	"橙"	"中"	"6.79"	"50.23"
"34"	"Rutaceae(芸香科)"	"9.60"	"江农4-40"	"四川"	"四川重庆"	"74.38"	"较好"	"中"	"--"	"6.3"	"适中"	"--"	"1.20"	"中小"	"12月上中"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0133"	"JIANG NONG 4-40"	"132.5"	"Citrus(柑橘属)"	"深橙"	"中"	"7.15"	"51.74"
"35"	"Rutaceae(芸香科)"	"10.00"	"江农3-96"	"四川"	"四川重庆"	"74.45"	"较好"	"中"	"--"	"7.4"	"适中"	"--"	"1.12"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0134"	"JIANG NONG 3-96"	"159.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.72"	"54.01"
"36"	"Rutaceae(芸香科)"	"10.00"	"合川扬72-1"	"四川"	"四川合川"	"73.64"	"较好"	"中上"	"--"	"5.7"	"适中,较浓"	"--"	"1.20"	"中小"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0135"	"HE CHUAN YANG 72-1"	"136.5"	"Citrus(柑橘属)"	"深橙"	"中"	"7.60"	"53.86"
"37"	"Rutaceae(芸香科)"	"10.00"	"合云72-5"	"四川"	"四川合川"	"75.21"	"较好"	"中上"	"--"	"4.2"	"适中"	"--"	"1.11"	"中小"	"11月下-12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0136"	"HE YUN 72-5"	"141.0"	"Citrus(柑橘属)"	"深橙"	"中"	"8.25"	"53.94"
"38"	"Rutaceae(芸香科)"	"10.60"	"安岳72-519"	"四川"	"四川安岳"	"75.99"	"较好"	"中上"	"--"	"3.4"	"适中,较浓"	"--"	"1.14"	"中小"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0137"	"AN YUE 72-519"	"150.0"	"Citrus(柑橘属)"	"红橙"	"中"	"8.19"	"52.99"
"39"	"Rutaceae(芸香科)"	"9.80"	"德阳72-5"	"四川"	"四川德阳"	"70.43"	"中"	"中"	"--"	"13.2"	"适中,较淡"	"--"	"0.94"	"中小"	"11月下-12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0138"	"DE YANG 72-5"	"129.5"	"Citrus(柑橘属)"	"橙"	"中"	"7.87"	"51.13"
"40"	"Rutaceae(芸香科)"	"10.00"	"奉73-1脐橙"	"四川"	"四川奉节"	"78.48"	"好"	"上"	"--"	"--"	"偏甜"	"丰产,优质"	"0.86"	"中"	"12月上中"	"脆"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0139"	"FENG 73-1 QI CHENG"	"165.0"	"Citrus(柑橘属)"	"深橙"	"细"	"7.99"	"45.15"
"41"	"Rutaceae(芸香科)"	"10.00"	"江北73-50"	"四川"	"四川江北"	"75.13"	"较好"	"中"	"--"	"14.3"	"适中,较浓"	"丰产"	"1.00"	"中"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0140"	"JIANG BEI 73-50"	"195.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.80"	"51.03"
"42"	"Rutaceae(芸香科)"	"9.60"	"合川扬72=35"	"四川"	"四川合川"	"74.05"	"中"	"中"	"--"	"13.3"	"适中"	"--"	"1.03"	"中"	"11月下-12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0141"	"HE CHUAN YANG 72=35"	"175.0"	"Citrus(柑橘属)"	"深橙"	"中"	"7.92"	"50.05"
"43"	"Rutaceae(芸香科)"	"10.10"	"富华3-3"	"四川"	"四川富顺"	"76.81"	"较好"	"中上"	"--"	"4.0"	"适中"	"--"	"1.03"	"中"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0142"	"FU HUA 3-3"	"163.5"	"Citrus(柑橘属)"	"深橙"	"中"	"7.91"	"51.13"
"44"	"Rutaceae(芸香科)"	"10.00"	"江农计-42"	"四川"	"四川重庆"	"74.88"	"较好"	"中上"	"--"	"8.6"	"适中"	"--"	"1.12"	"中"	"12月上中"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0143"	"JIANG NONG JI -42"	"165.5"	"Citrus(柑橘属)"	"深橙"	"中"	"7.52"	"54.36"
"45"	"Rutaceae(芸香科)"	"8.20"	"江农5-6"	"四川"	"四川重庆"	"76.37"	"较好"	"中上"	"--"	"7.1"	"适中"	"--"	"1.09"	"中"	"12月上中"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0144"	"JIANG NONG 5-6"	"167.0"	"Citrus(柑橘属)"	"橙"	"中"	"6.68"	"55.53"
"46"	"Rutaceae(芸香科)"	"10.20"	"开陈73-2"	"四川"	"四川开县"	"75.67"	"好"	"上"	"--"	"7.1"	"适中,较浓"	"--"	"1.20"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0145"	"KAI CHEN 73-2"	"154.0"	"Citrus(柑橘属)"	"深橙"	"中"	"8.12"	"52.62"
"47"	"Rutaceae(芸香科)"	"10.60"	"奉园72-2"	"四川"	"四川奉节"	"76.18"	"好"	"上"	"--"	"6.1"	"适中,较浓"	"--"	"1.12"	"中小"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0146"	"FENG YUAN 72-2"	"143.5"	"Citrus(柑橘属)"	"深橙"	"中"	"8.37"	"55.62"
"48"	"Rutaceae(芸香科)"	"12.00"	"忠磨72-2"	"四川"	"四川忠县"	"73.33"	"较好"	"上"	"--"	"1.9"	"适中,较浓"	"少核,优质"	"1.04"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0147"	"ZHONG MO 72-2"	"156.3"	"Citrus(柑橘属)"	"深橙"	"中"	"10.40"	"59.21"
"49"	"Rutaceae(芸香科)"	"10.40"	"开陈73-14"	"四川"	"四川开县"	"72.08"	"中"	"中"	"--"	"4.6"	"偏酸"	"--"	"1.28"	"中小"	"11月下-12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0148"	"KAI CHEN 73-14"	"123.7"	"Citrus(柑橘属)"	"深橙"	"中"	"8.40"	"52.27"
"50"	"Rutaceae(芸香科)"	"9.50"	"松林701"	"四川"	"四川重庆"	"79.24"	"好"	"上"	"--"	"4.5"	"适中"	"少核,优质"	"0.97"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0149"	"SONG LIN 701"	"171.5"	"Citrus(柑橘属)"	"深橙"	"中"	"7.50"	"53.59"
"51"	"Rutaceae(芸香科)"	"9.80"	"巴中0号"	"四川"	"四川巴中"	"77.74"	"好"	"上"	"--"	"2.3"	"适中,较浓"	"少核,优质"	"1.01"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0150"	"BA ZHONG 0 HAO"	"168.5"	"Citrus(柑橘属)"	"深橙"	"中"	"7.58"	"53.41"
"52"	"Rutaceae(芸香科)"	"9.40"	"光明160"	"四川"	"四川重庆"	"77.89"	"较好"	"中上"	"--"	"3.5"	"适中"	"--"	"1.00"	"中"	"12月上中"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0151"	"GUANG MING 160"	"177.5"	"Citrus(柑橘属)"	"橙"	"中"	"7.30"	"49.72"
"53"	"Rutaceae(芸香科)"	"9.00"	"涪陵16号"	"四川"	"四川涪陵"	"78.08"	"好"	"中上"	"--"	"10.5"	"适中"	"--"	"0.91"	"中"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0152"	"FU LING 16 HAO"	"160.0"	"Citrus(柑橘属)"	"深橙"	"中"	"6.54"	"53.08"
"54"	"Rutaceae(芸香科)"	"9.00"	"内江五-2-93"	"四川"	"四川内江"	"76.22"	"较好"	"中上"	"--"	"4.1"	"适中,较淡"	"--"	"1.12"	"中"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0153"	"NEI JIANG WU -2-93"	"172.0"	"Citrus(柑橘属)"	"橙"	"中"	"7.25"	"50.05"
"55"	"Rutaceae(芸香科)"	"10.00"	"内江五-1-28"	"四川"	"四川内江"	"76.52"	"中"	"中上"	"--"	"2.1"	"适中,较淡"	"果大,少核"	"1.21"	"中大"	"12月上中"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0154"	"NEI JIANG WU -1-28"	"206.3"	"Citrus(柑橘属)"	"橙"	"较粗"	"7.30"	"48.41"
"56"	"Rutaceae(芸香科)"	"10.40"	"安岳144"	"四川"	"四川安岳"	"71.35"	"好"	"上"	"--"	"3.7"	"适中,味浓"	"--"	"0.87"	"中小"	"11月下-12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0155"	"AN YUE 144"	"117.0"	"Citrus(柑橘属)"	"深橙"	"中"	"8.26"	"46.14"
"57"	"Rutaceae(芸香科)"	"9.40"	"宜柏73-112"	"四川"	"四川宜宾"	"77.76"	"较好"	"中上"	"--"	"5.2"	"适中"	"--"	"1.13"	"中"	"11月下-12月上"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0156"	"YI BAI 73-112"	"156.0"	"Citrus(柑橘属)"	"橙"	"中"	"8.12"	"52.05"
"58"	"Rutaceae(芸香科)"	"9.00"	"宜园161"	"四川"	"四川泸州"	"71.77"	"较好"	"中上"	"--"	"14.2"	"适中"	"晚熟,丰产"	"1.47"	"中"	"1-2月"	"较嫩"	"中晚"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0157"	"YI YUAN 161"	"188.0"	"Citrus(柑橘属)"	"橙"	"中"	"7.15"	"51.29"
"59"	"Rutaceae(芸香科)"	"10.00"	"杂脐"	"四川"	"四川重庆"	"78.21"	"较好"	"上"	"--"	"--"	"适中"	"--"	"0.74"	"中大"	"12月上"	"脆嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0158"	"ZA QI"	"229.5"	"Citrus(柑橘属)"	"橙"	"细"	"7.77"	"49.45"
"60"	"Rutaceae(芸香科)"	"10.10"	"华云1号"	"四川"	"四川岳池"	"76.18"	"较差"	"中"	"--"	"8.3"	"偏酸"	"--"	"1.19"	"中小"	"12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0159"	"HUA YUN 1 HAO"	"123.0"	"Citrus(柑橘属)"	"橙"	"中"	"8.25"	"53.41"
"61"	"Rutaceae(芸香科)"	"10.40"	"青居6号"	"四川"	"四川南充"	"74.45"	"中"	"中"	"--"	"6.0"	"偏酸,较浓"	"丰产,耐贮"	"1.67"	"小"	"12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0160"	"QING JU 6 HAO"	"73.0"	"Citrus(柑橘属)"	"橙"	"中"	"6.97"	"52.53"
"62"	"Rutaceae(芸香科)"	"11.20"	"华云2号小果"	"四川"	"四川岳池"	"71.11"	"中"	"中下"	"--"	"11.4"	"偏酸"	"--"	"1.16"	"中小"	"12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0161"	"HUA YUN 2 HAO XIAO GUO"	"112.5"	"Citrus(柑橘属)"	"橙"	"中"	"8.84"	"53.33"
"63"	"Rutaceae(芸香科)"	"9.20"	"开陈76-8"	"四川"	"四川开县"	"64.89"	"较差"	"中"	"--"	"0.8"	"适中"	"近无核"	"0.94"	"小"	"11月下"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0162"	"KAI CHEN 76-8"	"99.0"	"Citrus(柑橘属)"	"浅橙"	"粗"	"7.82"	"33.57"
"64"	"Rutaceae(芸香科)"	"8.00"	"开盛26"	"四川"	"四川开县"	"76.50"	"中"	"中上"	"--"	"2.2"	"适中,较淡"	"少核,优质"	"1.18"	"中"	"11月下"	"细软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0163"	"KAI SHENG 26"	"183.5"	"Citrus(柑橘属)"	"深橙"	"较粗"	"6.87"	"51.34"
"65"	"Rutaceae(芸香科)"	"10.00"	"开县狮茶早熟"	"四川"	"四川开县"	"66.29"	"较差"	"中下"	"--"	"21.2"	"适中"	"稍早熟"	"0.83"	"中小"	"11月中下"	"较软"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0164"	"KAI XIAN SHI CHA ZAO SHU"	"150.0"	"Citrus(柑橘属)"	"橙"	"较粗"	"8.09"	"44.63"
"66"	"Rutaceae(芸香科)"	"9.20"	"开陈75-2"	"四川"	"四川开县"	"78.85"	"较差"	"中"	"--"	"9.1"	"适中"	"--"	"1.06"	"中"	"12月上"	"较嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0165"	"KAI CHEN 75-2"	"178.0"	"Citrus(柑橘属)"	"深橙"	"中"	"6.95"	"44.83"
"67"	"Rutaceae(芸香科)"	"10.40"	"蓬安168"	"四川"	"四川蓬安"	"76.07"	"较差"	"中上"	"--"	"6.6"	"适中,较浓中"	"--"	"1.21"	"中"	"11月下"	"细嫩"	"中"	"Citrus sinensis Osbeck(甜橙)"	"GJLS0166"	"PENG AN 168"	"183.5"	"Citrus(柑橘属)"	"深橙"	"中"	"8.69"	"52.36"
