"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"选育单位"	"播种期"	"缬氨酸"	"结荚习性"	"精氨酸"	"苏氨酸"	"丙氨酸"	"单株产量"	"总和"	"苗期耐盐"	"天冬氨酸"	"异亮氨酸"	"锈病普遍率"	"省"	"直链淀粉"	"脂肪"	"组氨酸"	"芽期抗寒"	"分枝数"	"区"	"全生育日数"	"叶斑病级"	"总淀粉"	"东经"	"色氨酸"	"百粒重"	"属名"	"统一编号"	"芽期抗旱"	"学名"	"粒形"	"苯丙氨酸"	"熟期抗旱"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"北纬"	"亮氨酸"	"库编号"	"锈病抗性"	"生长习性"	"保存单位"	"原产地"	"备注"	"蚜害指数"	"甘氨酸"	"单荚粒数"	"蚜害病评价"	"胱氨酸"	"样品类型"	"芽期耐盐"	"单株荚数"	"粒色"	"锈病严重度"	"育成年份"	"酩氨酸"	"脯氨酸"	"叶斑病指数"	"荚长"	"赖氨酸"	"丝氨酸"	"译名"	"蚜害病级别"	"花期抗寒"	"高程"	"荚色"	"蚜害比值"	"种子来源"	"株高"	"叶斑病评价"	"锈病指数"	"主茎节数"	"酪氨酸"	"抗旱级别"	"爆裂率"	"谷锈严重度"	"粗蛋白"	"单位编号"	"白发病病率"	"VE"	"米色"	"VB2"	"白发病抗性"	"线虫病指"	"脂肪酸183"	"抽穗日数"	"一株茎数"	"粟芒蝇评价"	"主茎长度"	"粗脂肪"	"抗旱性"	"主茎直径"	"硒"	"蝇被害株率"	"蝇抗性级别"	"单株粒重"	"脂肪酸160"	"粳糯性"
"210"	"--"	"Leguminosae(豆科)"	"8"	"白小豆"	"--"	"--"	"5.08"	"--"	"无限"	"--"	"--"	"--"	"14.3"	"--"	"2"	"--"	"--"	"--"	"辽宁"	"10.02"	"0.37"	"--"	"--"	"3.2"	"东北"	"120"	"7"	"53.61"	"11938"	"--"	"10.8"	"Vigna(豇豆属)"	"B0000703"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"3"	"43.59"	"黄"	"9.05"	"23.02"	"4123"	"--"	"I2F00625"	"--"	"蔓生"	"辽宁省农科院"	"建平县"	"--"	"100.0"	"--"	"8.0"	"HS"	"--"	"地方"	"4"	"19.0"	"白"	"--"	"--"	"--"	"--"	"75.6"	"8.0"	"--"	"--"	"BAI XIAO DOU"	"9"	"--"	"420"	"黄白"	"1.41"	"--"	"126.4"	"S"	"--"																											
"211"	"--"	"Leguminosae(豆科)"	"10"	"白小豆"	"--"	"--"	"5.08"	"--"	"无限"	"--"	"--"	"--"	"8.6"	"--"	"3"	"--"	"--"	"100"	"辽宁"	"9.48"	"0.32"	"--"	"--"	"3.6"	"东北"	"120"	"7"	"53.73"	"12027"	"--"	"8.8"	"Vigna(豇豆属)"	"B0000704"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"2"	"44.25"	"黄"	"9.05"	"23.04"	"4135"	"--"	"I2F00626"	"HS"	"蔓生"	"辽宁省农科院"	"朝阳县"	"--"	"89.1"	"--"	"8.0"	"HS"	"--"	"地方"	"3"	"14.0"	"白"	"60"	"--"	"--"	"--"	"64.4"	"7.9"	"--"	"--"	"BAI XIAO DOU"	"9"	"--"	"180"	"黄白"	"1.25"	"--"	"129.4"	"S"	"60"																											
"212"	"--"	"Leguminosae(豆科)"	"11"	"小白豆"	"--"	"--"	"5.08"	"--"	"无限"	"--"	"--"	"--"	"7.1"	"--"	"3"	"--"	"--"	"100"	"辽宁"	"9.02"	"0.25"	"--"	"--"	"3.1"	"东北"	"117"	"7"	"52.02"	"11858"	"--"	"10.2"	"Vigna(豇豆属)"	"B0000705"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"43.00"	"黄"	"9.02"	"24.49"	"4216"	"--"	"I2F00627"	"HS"	"蔓生"	"辽宁省农科院"	"昭盟县"	"--"	"78.1"	"--"	"7.0"	"HS"	"--"	"地方"	"2"	"10.0"	"白"	"100"	"--"	"--"	"--"	"71.1"	"6.8"	"--"	"--"	"XIAO BAI DOU"	"9"	"--"	"--"	"黄白"	"1.10"	"--"	"93.0"	"S"	"100"																											
"213"	"--"	"Leguminosae(豆科)"	"30"	"紫小豆"	"--"	"--"	"5.08"	"--"	"无限"	"--"	"--"	"--"	"9.5"	"--"	"3"	"--"	"--"	"100"	"辽宁"	"10.10"	"0.55"	"--"	"--"	"5.2"	"东北"	"136"	"7"	"52.43"	"12420"	"--"	"10.4"	"Vigna(豇豆属)"	"B0000706"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"3"	"42.33"	"黄"	"9.21"	"23.90"	"4003"	"--"	"I2F00628"	"HS"	"半蔓生"	"辽宁省农科院"	"丹东市"	"--"	"80.4"	"--"	"7.0"	"HS"	"--"	"地方"	"2"	"12.9"	"黑"	"100"	"--"	"--"	"--"	"71.1"	"7.2"	"--"	"--"	"ZI XIAO DOU"	"9"	"--"	"--"	"褐"	"1.13"	"--"	"104.7"	"S"	"100"																											
"214"	"--"	"Leguminosae(豆科)"	"31"	"黑小豆"	"--"	"--"	"5.08"	"--"	"有限"	"--"	"--"	"--"	"12.7"	"--"	"4"	"--"	"--"	"100"	"辽宁"	"10.50"	"0.32"	"--"	"--"	"4.1"	"东北"	"118"	"7"	"52.41"	"12402"	"--"	"10.6"	"Vigna(豇豆属)"	"B0000708"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"4"	"41.91"	"黄"	"9.03"	"23.87"	"4027"	"--"	"I2F00630"	"HS"	"直立"	"辽宁省农科院"	"凤城"	"--"	"100.0"	"--"	"8.0"	"HS"	"--"	"地方"	"4"	"16.7"	"黑"	"100"	"--"	"--"	"--"	"64.4"	"7.4"	"--"	"--"	"HEI XIAO DOU"	"9"	"--"	"67"	"黄白"	"1.41"	"--"	"82.6"	"S"	"100"																											
"215"	"--"	"Leguminosae(豆科)"	"27"	"狸小豆"	"--"	"--"	"5.08"	"--"	"亚有限"	"--"	"--"	"--"	"9.4"	"--"	"1"	"--"	"--"	"100"	"辽宁"	"9.82"	"0.54"	"--"	"--"	"2.6"	"东北"	"136"	"5"	"51.72"	"12021"	"--"	"12.3"	"Vigna(豇豆属)"	"B0000713"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"2"	"41.90"	"黄"	"9.21"	"24.27"	"4021"	"--"	"I2F00634"	"HS"	"半蔓生"	"辽宁省农科院"	"绥中县"	"--"	"81.3"	"--"	"7.0"	"HS"	"--"	"地方"	"3"	"10.9"	"花纹"	"60"	"--"	"--"	"--"	"60.0"	"7.4"	"--"	"--"	"LI XIAO DOU"	"9"	"--"	"15"	"黄白"	"1.14"	"--"	"120.7"	"MS"	"60"																											
"216"	"--"	"Leguminosae(豆科)"	"22"	"狸小豆"	"--"	"--"	"5.08"	"--"	"亚有限"	"--"	"--"	"--"	"17.8"	"--"	"2"	"--"	"--"	"100"	"辽宁"	"9.28"	"0.48"	"--"	"--"	"3.8"	"东北"	"123"	"5"	"54.86"	"12402"	"--"	"9.4"	"Vigna(豇豆属)"	"B0000714"	"3"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"4"	"45.58"	"黄"	"9.08"	"22.62"	"4233"	"--"	"I2F00635"	"HS"	"半蔓生"	"辽宁省农科院"	"开原县"	"--"	"81.3"	"--"	"8.0"	"HS"	"--"	"地方"	"2"	"26.7"	"花纹"	"60"	"--"	"--"	"--"	"57.8"	"8.3"	"--"	"--"	"LI XIAO DOU"	"9"	"--"	"87"	"黄白"	"1.14"	"--"	"109.7"	"MS"	"60"																											
"217"	"--"	"Leguminosae(豆科)"	"24"	"花小豆"	"--"	"--"	"5.08"	"--"	"亚有限"	"--"	"--"	"--"	"15.6"	"--"	"1"	"--"	"--"	"100"	"辽宁"	"9.42"	"0.51"	"--"	"--"	"2.9"	"东北"	"125"	"7"	"54.36"	"12233"	"--"	"10.6"	"Vigna(豇豆属)"	"B0000715"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"4"	"44.94"	"黄"	"9.10"	"22.88"	"4224"	"--"	"I2F00636"	"MS"	"半蔓生"	"辽宁省农科院"	"彰武县"	"--"	"81.3"	"--"	"8.0"	"HS"	"--"	"地方"	"4"	"21.5"	"花纹"	"20"	"--"	"--"	"--"	"66.7"	"7.2"	"--"	"--"	"HUA XIAO DOU"	"9"	"--"	"85"	"褐"	"1.14"	"--"	"122.6"	"S"	"20"																											
"218"	"--"	"Leguminosae(豆科)"	"17"	"大花脸"	"--"	"--"	"5.08"	"--"	"亚有限"	"--"	"--"	"--"	"21.7"	"--"	"3"	"--"	"--"	"100"	"辽宁"	"9.22"	"1.17"	"--"	"--"	"4.5"	"东北"	"117"	"7"	"48.78"	"12327"	"--"	"10.3"	"Vigna(豇豆属)"	"B0000717"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"球形"	"--"	"--"	"39.56"	"黄"	"9.02"	"26.57"	"4144"	"--"	"I2F00638"	"HS"	"半蔓生"	"辽宁省农科院"	"沈阳市"	"--"	"100.0"	"--"	"8.0"	"HS"	"--"	"地方"	"5"	"30.0"	"花斑"	"60"	"--"	"--"	"--"	"73.3"	"7.7"	"--"	"--"	"DA HUA LIAN"	"9"	"--"	"--"	"黄白"	"1.41"	"--"	"106.3"	"S"	"60"																											
"219"	"--"	"Leguminosae(豆科)"	"16"	"花脸"	"--"	"--"	"5.08"	"--"	"无限"	"--"	"--"	"--"	"11.0"	"--"	"4"	"--"	"--"	"100"	"辽宁"	"9.72"	"0.47"	"--"	"--"	"2.7"	"东北"	"123"	"5"	"53.28"	"12258"	"--"	"13.0"	"Vigna(豇豆属)"	"B0000718"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"4"	"43.56"	"黄"	"9.08"	"23.20"	"3942"	"--"	"I2F00639"	"MS"	"蔓生"	"辽宁省农科院"	"庄河县"	"--"	"100.0"	"--"	"8.0"	"HS"	"--"	"地方"	"4"	"12.0"	"花斑"	"20"	"--"	"--"	"--"	"46.7"	"8.2"	"--"	"--"	"HUA LIAN"	"9"	"--"	"7"	"黄白"	"1.41"	"--"	"119.1"	"MS"	"20"																											
"220"	"0.23"	"Leguminosae(豆科)"	"公28"	"红小豆"	"4.41"	"--"	"5.07"	"1.29"	"无限"	"1.74"	"0.88"	"1.06"	"31.0"	"23.86"	"3"	"3.01"	"1.04"	"100"	"吉林"	"15.20"	"0.71"	"0.73"	"--"	"6.2"	"东北"	"110"	"5-7"	"51.38"	"12449"	"0.21"	"11.9"	"Vigna(豇豆属)"	"B0000725"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"1.46"	"4"	"36.18"	"黄"	"8.25"	"25.07"	"4507"	"1.97"	"I2F00755"	"HS"	"半蔓生"	"吉林省农科院"	"前郭县"	"AA"	"87.5"	"0.95"	"7.5"	"HS"	"0.15"	"地方"	"3"	"35.0"	"红"	"100"	"--"	"0.62"	"1.02"	"66.7"	"8.1"	"1.81"	"1.29"	"HONG XIAO DOU"	"9"	"--"	"139"	"黄白"	"1.14"	"--"	"67.0"	"S"	"100"																											
"221"	"--"	"Leguminosae(豆科)"	"公49"	"红小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"27.0"	"--"	"3"	"--"	"--"	"100"	"吉林"	"15.03"	"1.00"	"--"	"--"	"8.4"	"东北"	"103"	"9"	"50.82"	"12633"	"--"	"13.5"	"Vigna(豇豆属)"	"B0000728"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"4"	"35.79"	"黄"	"8.18"	"23.41"	"4349"	"--"	"I2F00758"	"HS"	"半蔓生"	"吉林省农科院"	"吉林市"	"--"	"100.0"	"--"	"4.5"	"HS"	"--"	"地方"	"4"	"56.0"	"红"	"100"	"--"	"--"	"--"	"100.0"	"6.8"	"--"	"--"	"HONG XIAO DOU"	"9"	"--"	"192"	"黄白"	"1.31"	"--"	"96.0"	"HS"	"100"																											
"222"	"--"	"Leguminosae(豆科)"	"公6"	"红小豆"	"--"	"--"	"5.07"	"--"	"有限"	"--"	"--"	"--"	"43.0"	"--"	"2"	"--"	"--"	"--"	"吉林"	"15.15"	"0.61"	"--"	"--"	"7.4"	"东北"	"104"	"--"	"49.93"	"12855"	"--"	"17.6"	"Vigna(豇豆属)"	"B0000743"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"4"	"34.78"	"黄"	"8.19"	"23.38"	"4307"	"--"	"I2F00771"	"--"	"半蔓生"	"吉林省农科院"	"安图县"	"--"	"65.0"	"--"	"5.5"	"HS"	"--"	"地方"	"4"	"56.0"	"红"	"--"	"--"	"--"	"--"	"--"	"6.7"	"--"	"--"	"HONG XIAO DOU"	"9"	"--"	"360"	"黑"	"0.85"	"--"	"53.0"	"--"	"--"																											
"223"	"--"	"Leguminosae(豆科)"	"公51"	"红小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"29.0"	"--"	"2"	"--"	"--"	"75"	"吉林"	"14.57"	"0.15"	"--"	"--"	"6.8"	"东北"	"110"	"7"	"52.37"	"12855"	"--"	"12.6"	"Vigna(豇豆属)"	"B0000745"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"37.80"	"黄"	"8.25"	"22.41"	"4307"	"--"	"I2F00773"	"MS"	"半蔓生"	"吉林省农科院"	"安图县"	"--"	"42.5"	"--"	"10.5"	"S"	"--"	"地方"	"4"	"25.0"	"红"	"20"	"--"	"--"	"--"	"75.6"	"8.3"	"--"	"--"	"HONG XIAO DOU"	"7"	"--"	"360"	"黄白"	"0.56"	"--"	"96.0"	"S"	"15"																											
"224"	"--"	"Leguminosae(豆科)"	"公1"	"红小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"36.0"	"--"	"3"	"--"	"--"	"100"	"吉林"	"14.45"	"0.33"	"--"	"--"	"5.4"	"东北"	"100"	"7-9"	"52.15"	"12330"	"--"	"11.8"	"Vigna(豇豆属)"	"B0000755"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"3"	"37.70"	"黄"	"8.15"	"22.85"	"4331"	"--"	"I2F01939"	"HS"	"直立"	"吉林省农科院"	"双辽县"	"--"	"100.0"	"--"	"7.5"	"HS"	"--"	"地方"	"5"	"51.0"	"红"	"60"	"--"	"--"	"--"	"85.6"	"8.2"	"--"	"--"	"HONG XIAO DOU"	"9"	"--"	"118"	"黄白"	"1.09"	"--"	"34.0"	"HS"	"60"																											
"225"	"--"	"Leguminosae(豆科)"	"公33 ?"	"红木豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"64.0"	"--"	"--"	"--"	"--"	"--"	"吉林"	"--"	"--"	"--"	"--"	"7.6"	"东北"	"107"	"5-7"	"--"	"12330"	"--"	"12.9"	"Vigna(豇豆属)"	"B0000759"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"5"	"--"	"黄"	"8.22"	"--"	"4331"	"--"	"I2F00786"	"--"	"半蔓生"	"吉林省农科院"	"双辽县"	"--"	"50.0"	"--"	"9.0"	"S"	"--"	"地方"	"--"	"70.0"	"红"	"--"	"--"	"--"	"--"	"64.4"	"8.1"	"--"	"--"	"HONG MU DOU"	"7"	"--"	"118"	"黄白"	"0.65"	"--"	"100.0"	"S"	"--"																											
"226"	"0.04"	"Leguminosae(豆科)"	"公39 ?"	"红小豆"	"4.33"	"--"	"5.07"	"1.23"	"无限"	"1.62"	"0.87"	"1.07"	"53.0"	"22.88"	"2"	"2.79"	"1.02"	"100"	"吉林"	"13.93"	"1.46"	"0.73"	"--"	"5.8"	"东北"	"110"	"7"	"48.93"	"12459"	"0.17"	"13.1"	"Vigna(豇豆属)"	"B0000765"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"1.45"	"5"	"35.00"	"黄"	"8.25"	"25.94"	"4255"	"1.94"	"I2F00790"	"HS"	"半蔓生"	"吉林省农科院"	"东辽县"	"AA"	"55.0"	"0.96"	"8.0"	"S"	"0.09"	"地方"	"3"	"62.0"	"红"	"60"	"--"	"0.55"	"1.02"	"71.1"	"8.6"	"1.76"	"1.26"	"HONG XIAO DOU"	"7"	"--"	"265"	"黄白"	"0.65"	"--"	"137.0"	"S"	"60"																											
"227"	"--"	"Leguminosae(豆科)"	"公17"	"红小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"46.0"	"--"	"3"	"--"	"--"	"100"	"吉林"	"13.93"	"0.72"	"--"	"--"	"8.6"	"东北"	"109"	"5"	"47.83"	"12602"	"--"	"11.5"	"Vigna(豇豆属)"	"B0000777"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"5"	"33.90"	"黄"	"8.24"	"24.71"	"4240"	"--"	"I2F00797"	"HS"	"半蔓生"	"吉林省农科院"	"辉南县"	"--"	"100.0"	"--"	"8.3"	"HS"	"--"	"地方"	"4"	"48.0"	"红"	"100"	"--"	"--"	"--"	"53.1"	"7.8"	"--"	"--"	"HONG XIAO DOU"	"9"	"--"	"350"	"黄白"	"1.31"	"--"	"75.0"	"MS"	"100"																											
"228"	"--"	"Leguminosae(豆科)"	"公78"	"红小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"46.0"	"--"	"2"	"--"	"--"	"--"	"吉林"	"10.43"	"1.10"	"--"	"--"	"6.4"	"东北"	"135"	"--"	"53.02"	"12602"	"--"	"11.5"	"Vigna(豇豆属)"	"B0000783"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"2"	"45.28"	"黄"	"9.19"	"24.51"	"4240"	"--"	"I2F01949"	"--"	"半蔓生"	"吉林省农科院"	"辉南县"	"--"	"100.0"	"--"	"10.0"	"HS"	"--"	"地方"	"4"	"51.0"	"红"	"--"	"--"	"--"	"--"	"--"	"9.5"	"--"	"--"	"HONG XIAO DOU"	"9"	"--"	"350"	"黄白"	"1.31"	"--"	"98.0"	"--"	"--"																											
"229"	"--"	"Leguminosae(豆科)"	"公84"	"红小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"63.0"	"--"	"--"	"--"	"--"	"--"	"吉林"	"13.25"	"0.80"	"--"	"--"	"6.0"	"东北"	"109"	"--"	"48.05"	"12602"	"--"	"11.5"	"Vigna(豇豆属)"	"B0000789"	"3"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"5"	"34.80"	"黄"	"8.24"	"24.76"	"4240"	"--"	"I2F00806"	"--"	"半蔓生"	"吉林省农科院"	"辉南县"	"--"	"100.0"	"--"	"8.5"	"HS"	"--"	"地方"	"--"	"80.0"	"红"	"--"	"--"	"--"	"--"	"--"	"8.7"	"--"	"--"	"HONG XIAO DOU"	"9"	"--"	"350"	"黄白"	"1.31"	"--"	"100.0"	"--"	"--"																											
"230"	"--"	"Leguminosae(豆科)"	"公77"	"红小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"61.0"	"--"	"--"	"--"	"--"	"100"	"吉林"	"13.83"	"1.38"	"--"	"--"	"6.2"	"东北"	"135"	"--"	"51.60"	"12538"	"--"	"13.5"	"Vigna(豇豆属)"	"B0000795"	"3"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"5"	"37.77"	"黄"	"9.19"	"24.45"	"4232"	"--"	"I2F00811"	"MS"	"半蔓生"	"吉林省农科院"	"海龙县"	"--"	"100.0"	"--"	"9.0"	"HS"	"--"	"地方"	"--"	"63.0"	"红"	"20"	"--"	"--"	"--"	"--"	"7.4"	"--"	"--"	"HONG XIAO DOU"	"9"	"--"	"--"	"黄白"	"1.31"	"--"	"110.0"	"--"	"20"																											
"231"	"--"	"Leguminosae(豆科)"	"公8"	"大红袍"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"55.0"	"--"	"--"	"--"	"--"	"100"	"吉林"	"--"	"--"	"--"	"--"	"9.2"	"东北"	"110"	"5"	"--"	"12649"	"--"	"12.2"	"Vigna(豇豆属)"	"B0000801"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"长圆柱"	"--"	"5"	"--"	"黄"	"8.25"	"--"	"4221"	"--"	"I2F00815"	"S"	"直立"	"吉林省农科院"	"靖宇县"	"--"	"57.5"	"--"	"7.5"	"S"	"--"	"地方"	"--"	"76.0"	"红"	"40"	"--"	"--"	"--"	"50.6"	"5.5"	"--"	"--"	"DA HONG PAO"	"7"	"--"	"549"	"黄白"	"0.75"	"--"	"65.0"	"MS"	"40"																											
"232"	"--"	"Leguminosae(豆科)"	"公72"	"大红袍"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"63.0"	"--"	"3"	"--"	"--"	"100"	"吉林"	"12.68"	"0.73"	"--"	"--"	"6.7"	"东北"	"110"	"9"	"50.49"	"12544"	"--"	"14.0"	"Vigna(豇豆属)"	"B0000807"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"37.81"	"黄"	"8.25"	"25.30"	"4217"	"--"	"I2F00819"	"HS"	"半蔓生"	"吉林省农科院"	"柳河县"	"--"	"70.0"	"--"	"7.0"	"HS"	"--"	"地方"	"4"	"100.0"	"红"	"100"	"--"	"--"	"--"	"93.3"	"7.5"	"--"	"--"	"DA HONG PAO"	"9"	"--"	"357"	"黄白"	"0.92"	"--"	"102.0"	"HS"	"100"																											
"233"	"--"	"Leguminosae(豆科)"	"公116"	"白小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"37.0"	"--"	"--"	"--"	"--"	"--"	"吉林"	"--"	"--"	"--"	"--"	"6.6"	"东北"	"107"	"--"	"--"	"12307"	"--"	"14.1"	"Vigna(豇豆属)"	"B0000819"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"8.22"	"--"	"4430"	"--"	"I2F01958"	"--"	"半蔓生"	"吉林省农科院"	"通榆县"	"--"	"100.0"	"--"	"7.0"	"HS"	"--"	"地方"	"--"	"51.0"	"白"	"--"	"--"	"--"	"--"	"--"	"8.1"	"--"	"--"	"BAI XIAO DOU"	"9"	"--"	"149"	"黄白"	"1.09"	"--"	"105.0"	"--"	"--"																											
"234"	"--"	"Leguminosae(豆科)"	"公115"	"白小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"34.0"	"--"	"2"	"--"	"--"	"100"	"吉林"	"13.45"	"0.75"	"--"	"--"	"6.8"	"东北"	"101"	"7-9"	"51.04"	"12538"	"--"	"15.5"	"Vigna(豇豆属)"	"B0000831"	"5"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"2"	"37.59"	"黄"	"8.16"	"24.20"	"4232"	"--"	"I2F01964"	"HS"	"半蔓生"	"吉林省农科院"	"海龙县"	"--"	"35.0"	"--"	"6.5"	"MR"	"--"	"地方"	"2"	"82.0"	"白"	"100"	"--"	"--"	"--"	"86.7"	"7.3"	"--"	"--"	"BAI XIAO DOU"	"5"	"--"	"--"	"黄白"	"0.38"	"--"	"103.0"	"HS"	"100"																											
"235"	"--"	"Leguminosae(豆科)"	"公122"	"白小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"52.0"	"--"	"--"	"--"	"--"	"--"	"吉林"	"13.96"	"0.51"	"--"	"--"	"6.6"	"东北"	"114"	"--"	"50.71"	"12538"	"--"	"11.9"	"Vigna(豇豆属)"	"B0000833"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"36.75"	"黄"	"8.29"	"23.93"	"4232"	"--"	"I2F01966"	"--"	"半蔓生"	"吉林省农科院"	"海龙县"	"--"	"62.5"	"--"	"8.0"	"HS"	"--"	"地方"	"--"	"69.0"	"白"	"--"	"--"	"--"	"--"	"--"	"7.7"	"--"	"--"	"BAI XIAO DOU"	"9"	"--"	"--"	"黄白"	"0.82"	"--"	"114.0"	"--"	"--"																											
"236"	"--"	"Leguminosae(豆科)"	"公108"	"白小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"13.0"	"--"	"--"	"--"	"--"	"--"	"吉林"	"--"	"--"	"--"	"--"	"5.5"	"东北"	"111"	"--"	"--"	"12649"	"--"	"10.2"	"Vigna(豇豆属)"	"B0000836"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"8.26"	"--"	"4221"	"--"	"I2F01969"	"--"	"直立"	"吉林省农科院"	"靖宇县"	"--"	"62.5"	"--"	"5.0"	"S"	"--"	"地方"	"--"	"29.0"	"白"	"--"	"--"	"--"	"--"	"--"	"5.4"	"--"	"--"	"BAI XIAO DOU"	"7"	"--"	"549"	"黄白"	"0.68"	"--"	"44.0"	"--"	"--"																											
"237"	"--"	"Leguminosae(豆科)"	"公183"	"狸小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"29.0"	"--"	"4"	"--"	"--"	"100"	"吉林"	"10.30"	"0.52"	"--"	"--"	"5.2"	"东北"	"104"	"3-5"	"51.04"	"12250"	"--"	"12.2"	"Vigna(豇豆属)"	"B0000843"	"4"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"3"	"40.74"	"黄"	"8.19"	"23.51"	"4538"	"--"	"I2F00832"	"HS"	"半蔓生"	"吉林省农科院"	"白城市"	"--"	"100.0"	"--"	"9.0"	"HS"	"--"	"地方"	"2"	"33.0"	"花纹"	"100"	"--"	"--"	"--"	"53.3"	"9.4"	"--"	"--"	"LI XIAO DOU"	"9"	"--"	"151"	"黄白"	"1.09"	"--"	"103.0"	"MS"	"100"																											
"238"	"--"	"Leguminosae(豆科)"	"公185"	"狸小豆"	"--"	"--"	"5.07"	"--"	"无限"	"--"	"--"	"--"	"37.0"	"--"	"--"	"--"	"--"	"--"	"吉林"	"--"	"--"	"--"	"--"	"5.4"	"东北"	"115"	"--"	"--"	"12544"	"--"	"11.3"	"Vigna(豇豆属)"	"B0000849"	"--"	"Vigna angularis (Willd)Ohwi&Ohashi(小豆)"	"短圆柱"	"--"	"--"	"--"	"黄"	"8.30"	"--"	"4217"	"--"	"I2F02166"	"--"	"半蔓生"	"吉林省农科院"	"柳河县"	"--"	"72.5"	"--"	"7.0"	"HS"	"--"	"地方"	"--"	"53.0"	"花纹"	"--"	"--"	"--"	"--"	"--"	"8.0"	"--"	"--"	"LI XIAO DOU"	"9"	"--"	"357"	"黄白"	"0.95"	"--"	"82.0"	"--"	"--"																											
