"id"	"抗虫性"	"裂荚性"	"科名"	"种子来源地"	"品种名称"	"粗蛋白"	"鲜草产量"	"脐色"	"五氧化二磷"	"耐湿性"	"子叶出土"	"播种地点"	"初花期"	"茎形"	"茎生长习性"	"烘干率"	"单株分枝数"	"花序类型"	"成熟荚色"	"耐荫性"	"茎的性质"	"栽培类别"	"初生叶形"	"译名"	"叶缘"	"幼茎色"	"单株荚数"	"落荚性"	"播种期"	"属名"	"统一编号"	"耐瘠性"	"出苗期"	"学名"	"粒形"	"耐盐性"	"耐酸性"	"落叶性"	"茎色"	"种皮色"	"花色"	"成熟期"	"再生性"	"结荚习性"	"库编号"	"耐碱性"	"结荚高度"	"叶尖"	"省"	"氧化钾"	"荚形"	"盛花期"	"复叶类形"	"叶序"	"单株粒数"	"叶形"	"氮"	"生育天数"	"株高"	"备注"	"抗寒性"	"抗病性"	"荚长"	"千粒重"	"保存单位"	"繁殖系数"	"抗旱性"	"生活周期"	"叶基"	"子叶颜色"	"种子产量"
"115"	"--"	"--"	"Leguminosae(豆科)"	"澳大利亚"	"Hunter river"	"--"	"2150"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.07"	"Medicago(苜蓿属)"	"00000768"	"--"	"9.16"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.10"	"--"	"--"	"I7A00550"	"--"	"--"	"--"	"国外"	"--"	"--"	"5.14"	"--"	"--"	"--"	"--"	"--"	"297"	"88.4"	"--"	"--"	"--"	"--"	"--"	"中国农科院土肥所1720"	"--"	"--"	"多年生"	"--"	"--"	"45.0"
"116"	"--"	"--"	"Leguminosae(豆科)"	"燠大利亚"	"hunterfeld"	"--"	"2150"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"半直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.07"	"Medicago(苜蓿属)"	"00000769"	"--"	"--"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"I7A00551"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"77.8"	"耐盐"	"--"	"--"	"--"	"--"	"中国农科院土肥所1727"	"--"	"--"	"多年生"	"--"	"--"	"43.0"
"117"	"--"	"--"	"Leguminosae(豆科)"	"澳大利亚"	"siriver"	"--"	"1750"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"半直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.07"	"Medicago(苜蓿属)"	"00000770"	"--"	"9.16"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.05"	"--"	"--"	"I7A00552"	"--"	"--"	"--"	"国外"	"--"	"--"	"5.14"	"--"	"--"	"--"	"--"	"--"	"292"	"90.8"	"耐盐"	"--"	"--"	"--"	"--"	"中国农科院土肥所1707"	"--"	"--"	"多年生"	"--"	"--"	"61.0"
"118"	"--"	"--"	"Leguminosae(豆科)"	"苏联"	"奥德萨"	"--"	"2889"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"半直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Medicago(苜蓿属)"	"00000771"	"--"	"3.27"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.29"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"6.13"	"--"	"--"	"--"	"--"	"--"	"123"	"138.0"	"返青期"	"--"	"--"	"--"	"2.50"	"甘肃农科院土肥所"	"--"	"--"	"多年生"	"--"	"--"	"23.6"
"119"	"--"	"--"	"Leguminosae(豆科)"	"法国"	"法国"	"--"	"2111"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Medicago(苜蓿属)"	"00000774"	"--"	"3.28"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.25"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"6.13"	"--"	"--"	"--"	"--"	"--"	"119"	"135.0"	"返青期"	"--"	"--"	"--"	"4.00"	"甘肃农科院土肥所"	"--"	"--"	"多年生"	"--"	"--"	"24.5"
"120"	"--"	"--"	"Leguminosae(豆科)"	"德国"	"德国"	"--"	"2667"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Medicago(苜蓿属)"	"00000775"	"--"	"3.28"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.12"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"6.13"	"--"	"--"	"--"	"--"	"--"	"105"	"131.0"	"返青期"	"--"	"--"	"--"	"4.10"	"甘肃农科院土肥所"	"--"	"--"	"多年生"	"--"	"--"	"21.9"
"121"	"--"	"--"	"Leguminosae(豆科)"	"苏联"	"苏联"	"--"	"2000"	"--"	"0.54"	"--"	"--"	"--"	"--"	"--"	"半匍匐"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Medicago(苜蓿属)"	"00000776"	"--"	"3.27"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.28"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"3.40"	"--"	"6.13"	"--"	"--"	"--"	"--"	"2.62"	"122"	"131.0"	"返青期"	"--"	"--"	"--"	"2.80"	"甘肃农科院土肥所"	"--"	"--"	"多年生"	"--"	"--"	"36.5"
"122"	"--"	"--"	"Leguminosae(豆科)"	"美国"	"美国苜蓿"	"--"	"3336"	"--"	"0.75"	"--"	"--"	"--"	"--"	"--"	"直立"	"18.7"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Medicago(苜蓿属)"	"00000790"	"--"	"4.10"	"Medicago sativa L.(紫花苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.18"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"1.36"	"--"	"6.18"	"--"	"--"	"--"	"--"	"3.43"	"99"	"128.6"	"返青期"	"--"	"--"	"--"	"2.20"	"辽宁兴城果树所"	"--"	"--"	"多年生"	"--"	"--"	"--"
"123"	"--"	"--"	"Leguminosae(豆科)"	"荷兰"	"骨螺苜蓿"	"--"	"1967"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.05"	"Medicago(苜蓿属)"	"00000793"	"--"	"10.18"	"Medicago murex L.(骨螺苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.29"	"--"	"--"	"I7A00643"	"--"	"--"	"--"	"国外"	"--"	"--"	"4.14"	"--"	"--"	"--"	"--"	"--"	"223"	"53.8"	"--"	"--"	"--"	"--"	"5.00"	"江苏农科院土肥所8077"	"--"	"--"	"越年生"	"--"	"--"	"56.8"
"124"	"--"	"--"	"Leguminosae(豆科)"	"匈牙利"	"阿歇逊氏苜蓿"	"--"	"2500"	"--"	"0.94"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"12.5"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.05"	"Medicago(苜蓿属)"	"00000794"	"--"	"10.08"	"Medicago aschersoncana(阿歇逊氏苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.06"	"--"	"--"	"I7A00644"	"--"	"--"	"--"	"国外"	"3.32"	"--"	"4.20"	"--"	"--"	"--"	"--"	"3.58"	"228"	"60.6"	"--"	"--"	"--"	"--"	"5.50"	"江苏农科院土肥所7450"	"--"	"--"	"越年生"	"--"	"--"	"53.5"
"125"	"--"	"--"	"Leguminosae(豆科)"	"丹麦"	"园苜蓿"	"--"	"1500"	"--"	"0.96"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.22"	"Medicago(苜蓿属)"	"00000795"	"--"	"9.30"	"Medicago orbiculanis(园苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.21"	"--"	"--"	"I7A00645"	"--"	"--"	"--"	"国外"	"--"	"--"	"3.03"	"--"	"--"	"--"	"--"	"2.60"	"230"	"41.6"	"--"	"--"	"--"	"--"	"4.10"	"江苏农科院土肥所7865"	"--"	"--"	"越年生"	"--"	"--"	"52.7"
"126"	"--"	"--"	"Leguminosae(豆科)"	"澳大利亚"	"园苜蓿"	"--"	"2150"	"--"	"0.76"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"19.7"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.05"	"Medicago(苜蓿属)"	"00000796"	"--"	"10.18"	"Medicago orbiculanis(园苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.30"	"--"	"--"	"I7A00646"	"--"	"--"	"--"	"国外"	"2.67"	"--"	"4.12"	"--"	"--"	"--"	"--"	"1.87"	"224"	"71.2"	"--"	"--"	"--"	"--"	"4.40"	"江苏农科院土肥所81155"	"--"	"--"	"越年生"	"--"	"--"	"63.3"
"127"	"--"	"--"	"Leguminosae(豆科)"	"荷兰"	"园苜蓿"	"--"	"2600"	"--"	"0.64"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"18.5"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.05"	"Medicago(苜蓿属)"	"00000797"	"--"	"10.18"	"Medicago orbiculanis(园苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.07"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"2.83"	"--"	"4.15"	"--"	"--"	"--"	"--"	"1.95"	"229"	"--"	"--"	"--"	"--"	"--"	"--"	"江苏农科院土肥所8070"	"--"	"--"	"越年生"	"--"	"--"	"--"
"128"	"--"	"--"	"Leguminosae(豆科)"	"美国"	"园苜蓿"	"--"	"2400"	"--"	"0.92"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"15.7"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Medicago(苜蓿属)"	"00000798"	"--"	"--"	"Medicago orbiculanis(园苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"2.97"	"--"	"--"	"--"	"--"	"--"	"--"	"2.87"	"230"	"--"	"--"	"--"	"--"	"--"	"--"	"江苏农科院土肥所81156"	"--"	"--"	"越年生"	"--"	"--"	"--"
"129"	"--"	"--"	"Leguminosae(豆科)"	"英国"	"园苜蓿"	"--"	"2200"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"18.7"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Medicago(苜蓿属)"	"00000799"	"--"	"--"	"Medicago orbiculanis(园苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"230"	"--"	"--"	"--"	"--"	"--"	"--"	"江苏农科院土肥所80114"	"--"	"--"	"越年生"	"--"	"--"	"--"
"130"	"--"	"--"	"Leguminosae(豆科)"	"荷兰"	"多形苜蓿"	"--"	"1500"	"--"	"0.68"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"10.3"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.05"	"Medicago(苜蓿属)"	"00000800"	"--"	"10.18"	"Medicago polymorpha(多形苜蓿)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.07"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"2.08"	"--"	"4.15"	"--"	"--"	"--"	"--"	"1.47"	"229"	"79.1"	"--"	"--"	"--"	"--"	"15.00"	"江苏农科院土肥所8074"	"--"	"--"	"越年生"	"--"	"--"	"34.1"
"131"	"--"	"--"	"Leguminosae(豆科)"	"苏联"	"乌克兰红豆草"	"--"	"1358"	"--"	"0.17"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Onobrychis(驴豆属)"	"00000805"	"--"	"3.31"	"Onabrychis viciaefolia(红豆草)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.30"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"1.25"	"--"	"5.28"	"--"	"--"	"--"	"--"	"2.24"	"91"	"133.0"	"返青期"	"--"	"--"	"--"	"25.60"	"甘肃农科院土肥所"	"--"	"--"	"多年生"	"--"	"--"	"26.5"
"132"	"--"	"--"	"Leguminosae(豆科)"	"苏联"	"北高加索红豆草"	"--"	"1256"	"--"	"0.22"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Onobrychis(驴豆属)"	"00000806"	"--"	"3.28"	"Onabrychis viciaefolia(红豆草)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.10"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"1.34"	"--"	"6.07"	"--"	"--"	"--"	"--"	"2.45"	"104"	"144.0"	"返青期"	"--"	"--"	"--"	"26.60"	"甘肃农科院土肥所"	"--"	"--"	"多年生"	"--"	"--"	"35.0"
"133"	"--"	"--"	"Leguminosae(豆科)"	"泰国"	"黑绿豆"	"--"	"2417"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"18.4"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"4.20"	"Phaseolus(莱豆属)"	"00000830"	"--"	"--"	"Phaseolus mungo L.(黑吉豆)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"I7A00473"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"2.87"	"135"	"168.0"	"--"	"--"	"--"	"--"	"59.00"	"江苏农科院土肥所8830"	"--"	"--"	"一年生"	"--"	"--"	"39.0"
"134"	"--"	"--"	"Leguminosae(豆科)"	"保加利亚"	"保加利亚豌豆"	"--"	"2173"	"--"	"0.54"	"--"	"--"	"--"	"--"	"--"	"攀援"	"18.2"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.09"	"Pisum(豌豆属)"	"00000844"	"--"	"3.31"	"Pisum sativum L.(豌豆)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.12"	"--"	"--"	"I7A00547"	"--"	"--"	"--"	"国外"	"3.24"	"--"	"5.08"	"--"	"--"	"--"	"--"	"1.45"	"73"	"38.0"	"--"	"--"	"--"	"--"	"--"	"中国农科院土肥所"	"--"	"--"	"一年生"	"--"	"--"	"195.0"
"135"	"--"	"--"	"Leguminosae(豆科)"	"喀麦隆"	"喀麦隆野生田菁"	"--"	"683"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.08"	"Sesbania(田菁属)"	"00000858"	"--"	"6.18"	"Sesbania cannabina Pers.(普通田菁)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.25"	"--"	"--"	"I7A00567"	"--"	"--"	"--"	"国外"	"--"	"--"	"8.11"	"--"	"--"	"--"	"--"	"--"	"101"	"175.0"	"--"	"--"	"--"	"--"	"15.70"	"江苏沿海地区农科所"	"--"	"--"	"一年生"	"--"	"--"	"61.0"
"136"	"--"	"--"	"Leguminosae(豆科)"	"巴基斯坦"	"88-7香豆子"	"--"	"1033"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.11"	"Trigonella(胡卢巴属)"	"00000886"	"--"	"10.19"	"Trigonella foenum-graecum L.(香豆子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.13"	"--"	"--"	"I7A00650"	"--"	"--"	"--"	"国外"	"--"	"--"	"4.09"	"--"	"--"	"--"	"--"	"--"	"234"	"62.0"	"--"	"--"	"--"	"--"	"13.10"	"江苏农科院土肥所88-7"	"--"	"--"	"越年生"	"--"	"--"	"134.0"
"137"	"--"	"--"	"Leguminosae(豆科)"	"加拿大"	"红三叶"	"--"	"1500"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.07"	"Trigonella(胡卢巴属)"	"00000890"	"--"	"9.17"	"Trigonella pratense L.(红三叶)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.30"	"--"	"--"	"I7A00482"	"--"	"--"	"--"	"国外"	"--"	"--"	"5.10"	"--"	"--"	"--"	"--"	"--"	"285"	"60.4"	"--"	"--"	"--"	"--"	"--"	"中国农科院土肥所1967"	"--"	"--"	"多年生"	"--"	"--"	"20.0"
"138"	"--"	"--"	"Leguminosae(豆科)"	"日本"	"红三叶"	"--"	"1233"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.02"	"Trigonella(胡卢巴属)"	"00000891"	"--"	"5.10"	"Trigonella pratense L.(红三叶)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.29"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"7.15"	"--"	"--"	"--"	"--"	"--"	"112"	"98.0"	"--"	"--"	"--"	"--"	"1.60"	"辽宁兴城果树所"	"--"	"--"	"多年生"	"--"	"--"	"28.7"
"139"	"--"	"--"	"Leguminosae(豆科)"	"美国"	"Chesapeake"	"--"	"4500"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Trigonella(胡卢巴属)"	"00000892"	"--"	"--"	"Trigonella pratense L.(红三叶)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"240"	"--"	"--"	"--"	"--"	"--"	"1.90"	"江苏农科院土肥所8186"	"--"	"--"	"多年生"	"--"	"--"	"--"
"140"	"--"	"--"	"Leguminosae(豆科)"	"美国"	"Kenland"	"--"	"4500"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"直立"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Trigonella(胡卢巴属)"	"00000893"	"--"	"--"	"Trigonella pratense L.(红三叶)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"240"	"--"	"--"	"--"	"--"	"--"	"2.00"	"江苏农科院土肥所8188"	"--"	"--"	"多年生"	"--"	"--"	"--"
"141"	"--"	"--"	"Leguminosae(豆科)"	"澳大利亚"	"白三叶"	"--"	"2500"	"--"	"0.57"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"9.07"	"Trifolium(车轴草属)"	"00000894"	"--"	"9.17"	"Trifolium repens L.(白三叶)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.30"	"--"	"--"	"I7A00483"	"--"	"--"	"--"	"国外"	"1.12"	"--"	"5.15"	"--"	"--"	"--"	"--"	"2.64"	"285"	"21.0"	"--"	"--"	"--"	"--"	"--"	"中国农科院土肥所1965"	"--"	"--"	"多年生"	"--"	"--"	"15.0"
"142"	"--"	"--"	"Leguminosae(豆科)"	"美国"	"Tillman"	"--"	"3640"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"匍匐"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"Trifolium(车轴草属)"	"00000895"	"--"	"--"	"Trifolium repens L.(白三叶)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"I7A00653"	"--"	"--"	"--"	"国外"	"--"	"--"	"5.20"	"--"	"--"	"--"	"--"	"--"	"260"	"30.0"	"--"	"--"	"--"	"--"	"0.56"	"江苏农科院土肥所81214"	"--"	"--"	"多年生"	"--"	"--"	"26.7"
"143"	"--"	"--"	"Leguminosae(豆科)"	"德国"	"大花苕子"	"--"	"1600"	"--"	"0.85"	"--"	"--"	"--"	"--"	"--"	"攀援"	"16.5"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.05"	"Vicia(巢菜属)"	"00000896"	"--"	"10.14"	"Vicia grandiflora(大花苕子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"5.20"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"6.06"	"--"	"4.25"	"--"	"--"	"--"	"--"	"3.21"	"216"	"70.0"	"--"	"--"	"--"	"--"	"17.70"	"江苏农科院土肥所7972"	"--"	"--"	"越年生"	"--"	"--"	"27.0"
"144"	"--"	"--"	"Leguminosae(豆科)"	"--"	"80-28毛苕"	"--"	"2523"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"攀援"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.18"	"Vicia(巢菜属)"	"00000897"	"--"	"4.16"	"Vicia villosa Roth.(毛叶苕子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.03"	"--"	"--"	"I7A00584"	"--"	"--"	"--"	"国外"	"--"	"--"	"6.20"	"--"	"--"	"--"	"--"	"--"	"110"	"205.4"	"--"	"--"	"--"	"--"	"40.00"	"甘肃农科院土肥所"	"--"	"--"	"一年生"	"--"	"--"	"156.8"
"145"	"--"	"--"	"Leguminosae(豆科)"	"苏联"	"苏联苕子"	"--"	"2356"	"--"	"0.40"	"--"	"--"	"--"	"--"	"--"	"攀援"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.18"	"Vicia(巢菜属)"	"00000898"	"--"	"4.11"	"Vicia villosa Roth.(毛叶苕子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"8.11"	"--"	"--"	"I7A00585"	"--"	"--"	"--"	"国外"	"2.66"	"--"	"6.29"	"--"	"--"	"--"	"--"	"4.45"	"122"	"248.6"	"--"	"--"	"--"	"--"	"38.00"	"甘肃农科院土肥所"	"--"	"--"	"一年生"	"--"	"--"	"110.0"
"146"	"--"	"--"	"Leguminosae(豆科)"	"葡萄牙"	"葡萄牙苕子"	"--"	"1883"	"--"	"0.34"	"--"	"--"	"--"	"--"	"--"	"攀援"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.18"	"Vicia(巢菜属)"	"00000900"	"--"	"4.07"	"Vicia villosa Roth.(毛叶苕子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.20"	"--"	"--"	"I7A00587"	"--"	"--"	"--"	"国外"	"2.19"	"--"	"6.15"	"--"	"--"	"--"	"--"	"4.12"	"104"	"138.7"	"--"	"--"	"--"	"--"	"36.00"	"甘肃农科院土肥所"	"--"	"--"	"一年生"	"--"	"--"	"166.0"
"147"	"--"	"--"	"Leguminosae(豆科)"	"法国"	"法国毛苕"	"--"	"2884"	"--"	"0.81"	"--"	"--"	"--"	"--"	"--"	"攀援"	"15.6"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.10"	"Vicia(巢菜属)"	"00000904"	"--"	"4.02"	"Vicia villosa Roth.(毛叶苕子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.28"	"--"	"--"	"I7A00487"	"--"	"--"	"--"	"国外"	"--"	"--"	"5.30"	"--"	"--"	"--"	"--"	"2.86"	"87"	"145.0"	"--"	"--"	"--"	"--"	"31.30"	"中国农科院土肥所"	"--"	"--"	"一年生"	"--"	"--"	"82.0"
"148"	"--"	"--"	"Leguminosae(豆科)"	"葡萄牙"	"毛苕74-60"	"--"	"1675"	"--"	"0.79"	"--"	"--"	"--"	"--"	"--"	"攀援"	"15.6"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.10"	"Vicia(巢菜属)"	"00000905"	"--"	"4.02"	"Vicia villosa Roth.(毛叶苕子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.25"	"--"	"--"	"I7A00488"	"--"	"--"	"--"	"国外"	"0.97"	"--"	"5.30"	"--"	"--"	"--"	"--"	"2.76"	"84"	"115.0"	"--"	"--"	"--"	"--"	"32.10"	"中国农科院土肥所"	"--"	"--"	"一年生"	"--"	"--"	"83.0"
"149"	"--"	"--"	"Leguminosae(豆科)"	"法国"	"80-183毛苕"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"攀援"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"10.06"	"Vicia(巢菜属)"	"00000916"	"--"	"10.13"	"Vicia villosa Roth.(毛叶苕子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"6.24"	"--"	"--"	"--"	"--"	"--"	"--"	"国外"	"--"	"--"	"5.18"	"--"	"--"	"--"	"--"	"--"	"255"	"254.0"	"--"	"--"	"--"	"--"	"31.10"	"江苏农科院土肥所"	"--"	"--"	"越年生"	"--"	"--"	"71.0"
"150"	"--"	"--"	"Leguminosae(豆科)"	"法国"	"81-234光苕"	"--"	"1917"	"--"	"0.81"	"--"	"--"	"--"	"--"	"--"	"攀援"	"19.0"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"3.10"	"Vicia(巢菜属)"	"00000922"	"--"	"4.02"	"Vicia villosa Roth.(毛叶苕子)"	"--"	"--"	"--"	"--"	"--"	"--"	"--"	"7.08"	"--"	"--"	"I7A00492"	"--"	"--"	"--"	"国外"	"1.48"	"--"	"6.12"	"--"	"--"	"--"	"--"	"2.71"	"97"	"110.0"	"--"	"--"	"--"	"--"	"26.30"	"中国农科院土肥所1286"	"--"	"--"	"一年生"	"--"	"--"	"39.0"
