"id"	"蛋氨酸"	"科名"	"保存编号"	"品种名称"	"谷氨酸"	"播种期"	"结荚习性"	"精氨酸"	"丙氨酸"	"单株产量"	"总和"	"天冬氨酸"	"异亮氨酸"	"省"	"色氨酸"	"脂肪"	"组氨酸"	"分枝数"	"全生育日数"	"样品类型"	"总淀粉"	"百粒重"	"苏氨酸"	"统一编号"	"苯丙氨酸"	"学名"	"粒形"	"胱氨酸"	"支链淀粉"	"花色"	"成熟期"	"蛋白质"	"属名"	"亮氨酸"	"库编号"	"生长习性"	"保存单位"	"原产地"	"甘氨酸"	"单荚粒数"	"缬氨酸"	"直链淀粉"	"单株荚数"	"粒色"	"酩氨酸"	"脯氨酸"	"赖氨酸"	"荚长"	"丝氨酸"	"译名"	"荚色"	"种子来源"	"株高"
"157"	"--"	"Leguminosae(豆科)"	"L225"	"NO6783"	"--"	"3.26"	"无限"	"--"	"--"	"4.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.7"	"129"	"国外"	"--"	"4.8"	"--"	"A0000774"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"8.02"	"--"	"Lens(小扁豆属)"	"--"	"I2H00628"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"77.0"	"绿"	"--"	"--"	"--"	"1.8"	"--"	"NO6783"	"黄"	"ICARDA"	"42.1"
"158"	"--"	"Leguminosae(豆科)"	"L229"	"NO6971"	"--"	"3.26"	"无限"	"--"	"--"	"3.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.3"	"124"	"国外"	"--"	"5.5"	"--"	"A0000775"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.28"	"--"	"Lens(小扁豆属)"	"--"	"I2H00630"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"44.1"	"绿"	"--"	"--"	"--"	"1.7"	"--"	"NO6971"	"黄"	"ICARDA"	"42.0"
"159"	"--"	"Leguminosae(豆科)"	"L230"	"NO6973"	"--"	"3.26"	"无限"	"--"	"--"	"4.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.2"	"123"	"国外"	"--"	"4.2"	"--"	"A0000776"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.27"	"--"	"Lens(小扁豆属)"	"--"	"I2H00631"	"直立"	"青海省农林科学院"	"--"	"--"	"1.1"	"--"	"--"	"93.3"	"绿"	"--"	"--"	"--"	"1.7"	"--"	"NO6973"	"黄"	"ICARDA"	"41.3"
"160"	"--"	"Leguminosae(豆科)"	"L231"	"NO6974"	"--"	"3.26"	"无限"	"--"	"--"	"5.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.2"	"125"	"国外"	"--"	"5.6"	"--"	"A0000777"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.29"	"--"	"Lens(小扁豆属)"	"--"	"I2H00632"	"直立"	"青海省农林科学院"	"--"	"--"	"0.8"	"--"	"--"	"123.3"	"绿"	"--"	"--"	"--"	"1.5"	"--"	"NO6974"	"黄"	"ICARDA"	"45.6"
"161"	"--"	"Leguminosae(豆科)"	"L232"	"NO6979"	"--"	"3.26"	"无限"	"--"	"--"	"4.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.5"	"125"	"国外"	"--"	"5.5"	"--"	"A0000778"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.29"	"--"	"Lens(小扁豆属)"	"--"	"I2H00633"	"直立"	"青海省农林科学院"	"--"	"--"	"0.8"	"--"	"--"	"100.0"	"绿"	"--"	"--"	"--"	"1.9"	"--"	"NO6979"	"黄"	"ICARDA"	"39.3"
"162"	"--"	"Leguminosae(豆科)"	"L234"	"NO6983"	"--"	"3.26"	"无限"	"--"	"--"	"7.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.7"	"123"	"国外"	"--"	"5.0"	"--"	"A0000779"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.27"	"--"	"Lens(小扁豆属)"	"--"	"I2H00635"	"直立"	"青海省农林科学院"	"--"	"--"	"1.5"	"--"	"--"	"95.6"	"绿"	"--"	"--"	"--"	"1.8"	"--"	"NO6983"	"黄"	"ICARDA"	"39.2"
"163"	"--"	"Leguminosae(豆科)"	"L236"	"英国扁豆"	"--"	"3.26"	"无限"	"--"	"--"	"5.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.5"	"120"	"国外"	"--"	"6.1"	"--"	"A0000780"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.24"	"--"	"Lens(小扁豆属)"	"--"	"I2H00636"	"直立"	"青海省农林科学院"	"--"	"--"	"0.8"	"--"	"--"	"100.9"	"绿"	"--"	"--"	"--"	"1.9"	"--"	"YING GUO BIAN DOU"	"黄"	"ICARDA"	"30.8"
"164"	"--"	"Leguminosae(豆科)"	"L237"	"NO311"	"--"	"3.26"	"无限"	"--"	"--"	"6.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.4"	"127"	"国外"	"--"	"6.1"	"--"	"A0000781"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.31"	"--"	"Lens(小扁豆属)"	"--"	"I2H00637"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"88.3"	"绿"	"--"	"--"	"--"	"1.8"	"--"	"NO311"	"黄"	"ICARDA"	"37.1"
"165"	"--"	"Leguminosae(豆科)"	"L238"	"--"	"--"	"3.26"	"无限"	"--"	"--"	"5.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.9"	"126"	"国外"	"--"	"4.9"	"--"	"A0000782"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.30"	"--"	"Lens(小扁豆属)"	"--"	"I2H00638"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"97.2"	"绿"	"--"	"--"	"--"	"1.9"	"--"	"--"	"黄"	"ICARDA"	"36.6"
"166"	"--"	"Leguminosae(豆科)"	"L239"	"NO384"	"--"	"3.26"	"无限"	"--"	"--"	"4.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.5"	"126"	"国外"	"--"	"4.3"	"--"	"A0000783"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.30"	"--"	"Lens(小扁豆属)"	"--"	"I2H00639"	"直立"	"青海省农林科学院"	"--"	"--"	"1.5"	"--"	"--"	"74.8"	"绿"	"--"	"--"	"--"	"1.6"	"--"	"NO384"	"黄"	"ICARDA"	"39.1"
"167"	"--"	"Leguminosae(豆科)"	"L240"	"NO185"	"--"	"3.26"	"无限"	"--"	"--"	"3.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.0"	"125"	"国外"	"--"	"5.4"	"--"	"A0000784"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.29"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"56.5"	"绿"	"--"	"--"	"--"	"1.7"	"--"	"NO185"	"黄"	"ICARDA"	"41.5"
"168"	"--"	"Leguminosae(豆科)"	"L241"	"NO2462"	"--"	"3.26"	"无限"	"--"	"--"	"2.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.1"	"125"	"国外"	"--"	"5.4"	"--"	"A0000785"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.29"	"--"	"Lens(小扁豆属)"	"--"	"I2H00640"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"39.4"	"绿"	"--"	"--"	"--"	"1.6"	"--"	"NO2462"	"黄"	"ICARDA"	"35.0"
"169"	"--"	"Leguminosae(豆科)"	"L242"	"NO2466"	"--"	"3.26"	"无限"	"--"	"--"	"6.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.5"	"124"	"国外"	"--"	"6.0"	"--"	"A0000786"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.28"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.1"	"--"	"--"	"94.0"	"绿"	"--"	"--"	"--"	"2.0"	"--"	"NO2466"	"黄"	"ICARDA"	"34.7"
"170"	"--"	"Leguminosae(豆科)"	"L243"	"NO493"	"--"	"3.26"	"无限"	"--"	"--"	"3.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.2"	"123"	"国外"	"--"	"4.2"	"--"	"A0000787"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.27"	"--"	"Lens(小扁豆属)"	"--"	"I2H00641"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"67.2"	"绿"	"--"	"--"	"--"	"1.4"	"--"	"NO493"	"黄"	"ICARDA"	"39.0"
"171"	"--"	"Leguminosae(豆科)"	"L244"	"NO488"	"--"	"3.26"	"无限"	"--"	"--"	"3.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.9"	"123"	"国外"	"--"	"4.2"	"--"	"A0000788"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.27"	"--"	"Lens(小扁豆属)"	"--"	"I2H00642"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"76.8"	"绿"	"--"	"--"	"--"	"1.4"	"--"	"NO488"	"黄"	"ICARDA"	"40.5"
"172"	"--"	"Leguminosae(豆科)"	"L247"	"NO452"	"--"	"3.26"	"无限"	"--"	"--"	"3.8"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.0"	"119"	"国外"	"--"	"3.8"	"--"	"A0000789"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.23"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"81.3"	"绿"	"--"	"--"	"--"	"1.5"	"--"	"NO452"	"黄"	"ICARDA"	"36.4"
"173"	"--"	"Leguminosae(豆科)"	"L248"	"NO347"	"--"	"3.26"	"无限"	"--"	"--"	"3.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.6"	"119"	"国外"	"--"	"6.5"	"--"	"A0000790"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.23"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.0"	"--"	"--"	"48.5"	"绿"	"--"	"--"	"--"	"1.8"	"--"	"NO347"	"黄"	"ICARDA"	"36.1"
"174"	"--"	"Leguminosae(豆科)"	"L151"	"NO40"	"--"	"3.26"	"无限"	"--"	"--"	"2.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.3"	"121"	"国外"	"--"	"3.0"	"--"	"A0000791"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.25"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"63.1"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"NO40"	"黄"	"ICARDA"	"42.3"
"175"	"--"	"Leguminosae(豆科)"	"L152"	"NO121"	"--"	"3.26"	"无限"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"4.5"	"127"	"国外"	"--"	"2.4"	"--"	"A0000792"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.31"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"31.3"	"褐"	"--"	"--"	"--"	"1.2"	"--"	"NO121"	"黄"	"ICARDA"	"55.1"
"176"	"--"	"Leguminosae(豆科)"	"L156"	"NO194"	"--"	"3.26"	"无限"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.3"	"130"	"国外"	"--"	"1.6"	"--"	"A0000793"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"8.03"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"42.7"	"褐"	"--"	"--"	"--"	"1.2"	"--"	"NO194"	"黄"	"ICARDA"	"41.4"
"177"	"--"	"Leguminosae(豆科)"	"L157"	"NO196"	"--"	"3.26"	"无限"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.8"	"131"	"国外"	"--"	"1.7"	"--"	"A0000794"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"8.04"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"40.9"	"褐"	"--"	"--"	"--"	"1.3"	"--"	"NO196"	"黄"	"ICARDA"	"43.6"
"178"	"--"	"Leguminosae(豆科)"	"L161"	"NO304"	"--"	"3.26"	"无限"	"--"	"--"	"3.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"12.3"	"126"	"国外"	"--"	"2.1"	"--"	"A0000795"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.30"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"104.7"	"褐"	"--"	"--"	"--"	"1.4"	"--"	"NO304"	"黄"	"ICARDA"	"48.8"
"179"	"--"	"Leguminosae(豆科)"	"L164"	"NO541"	"--"	"3.26"	"无限"	"--"	"--"	"1.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.3"	"131"	"国外"	"--"	"2.0"	"--"	"A0000796"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"8.04"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.4"	"--"	"--"	"62.9"	"褐"	"--"	"--"	"--"	"1.4"	"--"	"NO541"	"黄"	"ICARDA"	"54.9"
"180"	"--"	"Leguminosae(豆科)"	"L167"	"NO551"	"--"	"3.26"	"无限"	"--"	"--"	"3.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.9"	"133"	"国外"	"--"	"2.3"	"--"	"A0000797"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"8.06"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"105.2"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"NO551"	"黄"	"ICARDA"	"54.8"
"181"	"--"	"Leguminosae(豆科)"	"L169"	"NO697"	"--"	"3.26"	"无限"	"--"	"--"	"1.1"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.6"	"132"	"国外"	"--"	"1.9"	"--"	"A0000798"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"8.05"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"44.6"	"褐"	"--"	"--"	"--"	"1.3"	"--"	"NO697"	"黄"	"ICARDA"	"55.7"
"182"	"--"	"Leguminosae(豆科)"	"L170"	"NO704"	"--"	"3.26"	"无限"	"--"	"--"	"1.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.9"	"131"	"国外"	"--"	"1.9"	"--"	"A0000799"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"紫"	"8.04"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.6"	"--"	"--"	"48.9"	"褐"	"--"	"--"	"--"	"1.5"	"--"	"NO704"	"黄"	"ICARDA"	"56.2"
"183"	"--"	"Leguminosae(豆科)"	"L171"	"NO778"	"--"	"3.26"	"无限"	"--"	"--"	"1.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.7"	"126"	"国外"	"--"	"2.6"	"--"	"A0000800"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.30"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"54.1"	"褐"	"--"	"--"	"--"	"1.3"	"--"	"NO778"	"黄"	"ICARDA"	"47.0"
"184"	"--"	"Leguminosae(豆科)"	"L172"	"NO779"	"--"	"3.26"	"无限"	"--"	"--"	"0.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.2"	"124"	"国外"	"--"	"2.6"	"--"	"A0000801"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.28"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"31.5"	"褐"	"--"	"--"	"--"	"1.6"	"--"	"NO779"	"黄"	"ICARDA"	"52.6"
"185"	"--"	"Leguminosae(豆科)"	"L175"	"NO814"	"--"	"3.26"	"无限"	"--"	"--"	"1.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.5"	"124"	"国外"	"--"	"2.2"	"--"	"A0000802"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.28"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.4"	"--"	"--"	"44.1"	"褐"	"--"	"--"	"--"	"1.3"	"--"	"NO814"	"黄"	"ICARDA"	"55.6"
"186"	"--"	"Leguminosae(豆科)"	"L176"	"NO830"	"--"	"3.26"	"无限"	"--"	"--"	"2.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.2"	"125"	"国外"	"--"	"3.0"	"--"	"A0000803"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.29"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.4"	"--"	"--"	"51.4"	"褐"	"--"	"--"	"--"	"1.5"	"--"	"NO830"	"黄"	"ICARDA"	"56.7"
"187"	"--"	"Leguminosae(豆科)"	"L177"	"NO844"	"--"	"3.26"	"无限"	"--"	"--"	"2.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.9"	"125"	"国外"	"--"	"3.2"	"--"	"A0000804"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.29"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"47.9"	"褐"	"--"	"--"	"--"	"1.5"	"--"	"NO844"	"黄"	"ICARDA"	"48.0"
"188"	"--"	"Leguminosae(豆科)"	"L179"	"NO871"	"--"	"3.26"	"无限"	"--"	"--"	"1.4"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.1"	"128"	"国外"	"--"	"2.6"	"--"	"A0000805"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"8.01"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.0"	"--"	"--"	"51.7"	"褐"	"--"	"--"	"--"	"1.4"	"--"	"NO871"	"黄"	"ICARDA"	"58.3"
"189"	"--"	"Leguminosae(豆科)"	"L180"	"NO872"	"--"	"3.26"	"无限"	"--"	"--"	"1.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"5.6"	"128"	"国外"	"--"	"2.3"	"--"	"A0000806"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"8.01"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.4"	"--"	"--"	"39.6"	"褐"	"--"	"--"	"--"	"1.5"	"--"	"NO872"	"黄"	"ICARDA"	"55.5"
"190"	"--"	"Leguminosae(豆科)"	"L210"	"NO3901"	"--"	"3.26"	"无限"	"--"	"--"	"3.9"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.8"	"124"	"国外"	"--"	"1.9"	"--"	"A0000807"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.28"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.6"	"--"	"--"	"129.9"	"褐"	"--"	"--"	"--"	"1.3"	"--"	"NO3901"	"黄"	"ICARDA"	"53.6"
"191"	"--"	"Leguminosae(豆科)"	"L249"	"NO2065"	"--"	"3.26"	"无限"	"--"	"--"	"2.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"6.9"	"117"	"国外"	"--"	"2.9"	"--"	"A0000808"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.21"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"0.8"	"--"	"--"	"119.7"	"褐"	"--"	"--"	"--"	"1.4"	"--"	"NO2065"	"黄"	"ICARDA"	"35.8"
"192"	"--"	"Leguminosae(豆科)"	"L190"	"NO2183"	"--"	"3.26"	"无限"	"--"	"--"	"5.0"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"16.2"	"117"	"国外"	"--"	"2.9"	"--"	"A0000809"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰红"	"7.21"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.8"	"--"	"--"	"95.7"	"黑"	"--"	"--"	"--"	"1.5"	"--"	"NO2183"	"黄"	"ICARDA"	"36.7"
"193"	"--"	"Leguminosae(豆科)"	"L201"	"NO3397"	"--"	"3.26"	"无限"	"--"	"--"	"1.7"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.0"	"119"	"国外"	"--"	"2.7"	"--"	"A0000810"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.23"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.3"	"--"	"--"	"48.8"	"黑"	"--"	"--"	"--"	"1.5"	"--"	"NO3397"	"黄"	"ICARDA"	"44.4"
"194"	"--"	"Leguminosae(豆科)"	"L187"	"NO1689"	"--"	"3.26"	"无限"	"--"	"--"	"4.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.4"	"120"	"国外"	"--"	"2.9"	"--"	"A0000811"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰红"	"7.24"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.7"	"--"	"--"	"94.2"	"麻"	"--"	"--"	"--"	"1.6"	"--"	"NO1689"	"黄"	"ICARDA"	"40.2"
"195"	"--"	"Leguminosae(豆科)"	"L188"	"NO2111"	"--"	"3.26"	"无限"	"--"	"--"	"3.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.8"	"118"	"国外"	"--"	"2.0"	"--"	"A0000812"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰红"	"7.22"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.7"	"--"	"--"	"98.7"	"麻"	"--"	"--"	"--"	"1.3"	"--"	"NO2111"	"黄"	"ICARDA"	"32.7"
"196"	"--"	"Leguminosae(豆科)"	"L192"	"NO2726"	"--"	"3.26"	"无限"	"--"	"--"	"3.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"10.6"	"117"	"国外"	"--"	"2.1"	"--"	"A0000813"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.21"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.6"	"--"	"--"	"107.2"	"麻"	"--"	"--"	"--"	"1.2"	"--"	"NO2726"	"黄"	"ICARDA"	"44.6"
"197"	"--"	"Leguminosae(豆科)"	"L193"	"NO2735"	"--"	"3.26"	"无限"	"--"	"--"	"1.6"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"11.8"	"121"	"国外"	"--"	"1.3"	"--"	"A0000814"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.25"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.5"	"--"	"--"	"76.9"	"麻"	"--"	"--"	"--"	"1.3"	"--"	"NO2735"	"黄"	"ICARDA"	"35.4"
"198"	"--"	"Leguminosae(豆科)"	"L195"	"NO2861"	"--"	"3.26"	"无限"	"--"	"--"	"1.5"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"7.8"	"123"	"国外"	"--"	"1.4"	"--"	"A0000815"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.27"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"86.0"	"麻"	"--"	"--"	"--"	"1.3"	"--"	"NO2861"	"黄"	"ICARDA"	"43.3"
"199"	"--"	"Leguminosae(豆科)"	"L196"	"NO2862"	"--"	"3.26"	"无限"	"--"	"--"	"1.2"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"8.2"	"124"	"国外"	"--"	"1.6"	"--"	"A0000816"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.28"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.2"	"--"	"--"	"64.1"	"麻"	"--"	"--"	"--"	"1.3"	"--"	"NO2862"	"黄"	"ICARDA"	"41.9"
"200"	"--"	"Leguminosae(豆科)"	"L197"	"NO2880"	"--"	"3.26"	"无限"	"--"	"--"	"3.3"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"9.8"	"123"	"国外"	"--"	"1.9"	"--"	"A0000817"	"--"	"Lens culinaris Medic.(小扁豆)"	"扁圆"	"--"	"--"	"兰"	"7.27"	"--"	"Lens(小扁豆属)"	"--"	"--"	"直立"	"青海省农林科学院"	"--"	"--"	"1.5"	"--"	"--"	"112.9"	"麻"	"--"	"--"	"--"	"1.3"	"--"	"NO2880"	"黄"	"ICARDA"	"48.1"
