"id"	"蛋氨酸"	"科名"	"孢囊等级3"	"品种名称"	"病毒指数"	"脐色"	"锈病等级"	"熟期抗旱性"	"苗期抗冷"	"油酸"	"生育月份"	"产地来源"	"类型"	"硬脂酸"	"生育日数"	"胰酶抑制剂"	"译名"	"孢囊等级1"	"省"	"亚油酸"	"东经"	"百粒重"	"软脂酸"	"统一编号"	"平均孢囊5"	"学名"	"粒形"	"孢囊等级5"	"胱氨酸"	"平均孢囊1"	"孢囊等级2"	"花色"	"粗脂肪"	"锈病抗病性"	"粗蛋白"	"结荚习性"	"北纬"	"芽期抗旱性"	"平均孢囊3"	"库编号"	"生长习性"	"保存单位"	"孢囊指数3"	"区"	"锈病反应型"	"芽期抗冷"	"叶形"	"粒色"	"备注"	"孢囊等级4"	"苗期抗盐性"	"子叶色"	"病毒等级"	"样品类型"	"属名"	"茸毛色"	"高程"	"平均孢囊4"	"株高"	"芽期抗盐性"	"平均孢囊2"	"亚麻酸"
"40"	"--"	"Leguminosae(豆科)"	"--"	"L66-531"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-9/中"	"美国"	"春"	"--"	"132"	"--"	"--"	"--"	"国外"	"--"	"--"	"18.1"	"--"	"WDD00037"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.3"	"--"	"39.3"	"有"	"--"	"--"	"--"	"I2A05129"	"直立"	"中国农科院品资所(039)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 dt1E1te2"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"42.0"	"--"	"--"	"--"
"41"	"--"	"Leguminosae(豆科)"	"--"	"L70-4478"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-9/中"	"美国"	"春"	"--"	"132"	"--"	"--"	"--"	"国外"	"--"	"--"	"18.7"	"--"	"WDD00038"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.0"	"--"	"39.9"	"有"	"--"	"--"	"--"	"I2A05130"	"直立"	"中国农科院品资所(040)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 dt1E1te2"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"63.0"	"--"	"--"	"--"
"42"	"--"	"Leguminosae(豆科)"	"--"	"L72-1903"	"--"	"--"	"--"	"--"	"--"	"--"	"5/上-10/上"	"美国"	"春"	"--"	"154"	"--"	"--"	"--"	"国外"	"--"	"--"	"--"	"--"	"WDD00039"	"--"	"Glycine max L. Merrill(大豆)"	"--"	"--"	"--"	"--"	"--"	"紫"	"22.7"	"--"	"37.1"	"有"	"--"	"--"	"--"	"--"	"直立"	"中国农科院品资所(041)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 dt1E1tst"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"85.0"	"--"	"--"	"--"
"43"	"--"	"Leguminosae(豆科)"	"--"	"L71-1403"	"--"	"褐"	"--"	"--"	"--"	"--"	"5/上-9/中"	"美国"	"春"	"--"	"137"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.6"	"--"	"WDD00040"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.5"	"--"	"41.7"	"有"	"--"	"--"	"--"	"I2A05131"	"直立"	"中国农科院品资所(043)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 dt1E1te2st"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"67.0"	"--"	"--"	"--"
"44"	"--"	"Leguminosae(豆科)"	"--"	"L67-3232"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/上"	"美国"	"春"	"--"	"127"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.5"	"--"	"WDD00041"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.8"	"--"	"42.0"	"亚"	"--"	"--"	"--"	"I2A09272"	"直立"	"中国农科院品资所(044)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Dt2e2"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"50.0"	"--"	"--"	"--"
"45"	"--"	"Leguminosae(豆科)"	"--"	"L73-980"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-10/中"	"美国"	"春"	"--"	"162"	"--"	"--"	"--"	"国外"	"--"	"--"	"11.5"	"--"	"WDD00042"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.7"	"--"	"38.5"	"亚"	"--"	"--"	"--"	"I2A05132"	"半直"	"中国农科院品资所(045)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Dt2E1t"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"141.0"	"--"	"--"	"--"
"46"	"--"	"Leguminosae(豆科)"	"--"	"L71-1363"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-9/中"	"美国"	"春"	"--"	"134"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.7"	"--"	"WDD00043"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.8"	"--"	"39.0"	"亚"	"--"	"--"	"--"	"I2A05133"	"直立"	"中国农科院品资所(046)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Dt1E1te2"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"78.0"	"--"	"--"	"--"
"47"	"--"	"Leguminosae(豆科)"	"--"	"L71-1388"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-10/中"	"美国"	"春"	"--"	"161"	"--"	"--"	"--"	"国外"	"--"	"--"	"13.8"	"--"	"WDD00044"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.5"	"--"	"37.2"	"无"	"--"	"--"	"--"	"I2A05134"	"直立"	"中国农科院品资所(047)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 E1ts"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"148.0"	"--"	"--"	"--"
"48"	"--"	"Leguminosae(豆科)"	"--"	"L71-1374"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/上"	"美国"	"春"	"--"	"118"	"--"	"--"	"--"	"国外"	"--"	"--"	"14.1"	"--"	"WDD00045"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.6"	"--"	"42.9"	"无"	"--"	"--"	"--"	"I2A05135"	"直立"	"中国农科院品资所(048)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 e2s"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"96.0"	"--"	"--"	"--"
"49"	"--"	"Leguminosae(豆科)"	"--"	"L71-1378"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"141"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.3"	"--"	"WDD00046"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.6"	"--"	"39.6"	"无"	"--"	"--"	"--"	"I2A05136"	"直立"	"中国农科院品资所(049)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 E1te2s"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"118.0"	"--"	"--"	"--"
"50"	"--"	"Leguminosae(豆科)"	"--"	"L72-1893"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-10/中"	"美国"	"春"	"--"	"159"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.3"	"--"	"WDD00047"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.4"	"--"	"38.3"	"无"	"--"	"--"	"--"	"I2A05137"	"直立"	"中国农科院品资所(050)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 E1tst"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"121.0"	"--"	"--"	"--"
"51"	"--"	"Leguminosae(豆科)"	"--"	"L67-3243"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/上"	"美国"	"春"	"--"	"124"	"--"	"--"	"--"	"国外"	"--"	"--"	"18.0"	"--"	"WDD00048"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.1"	"--"	"41.4"	"亚"	"--"	"--"	"--"	"I2A05138"	"直立"	"中国农科院品资所(051)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 e2st"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"89.0"	"--"	"--"	"--"
"52"	"--"	"Leguminosae(豆科)"	"--"	"L72-1832"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-10/上"	"美国"	"春"	"--"	"149"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.2"	"--"	"WDD00049"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.3"	"--"	"39.9"	"无"	"--"	"--"	"--"	"I2A05139"	"直立"	"中国农科院品资所(052)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 E1te2st"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"142.0"	"--"	"--"	"--"
"53"	"--"	"Leguminosae(豆科)"	"--"	"L73-1018"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"144"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.3"	"--"	"WDD00050"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.8"	"--"	"38.5"	"无"	"--"	"--"	"--"	"I2A05140"	"直立"	"中国农科院品资所(053)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 ab"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"133.0"	"--"	"--"	"--"
"54"	"--"	"Leguminosae(豆科)"	"--"	"L65-701"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.5"	"--"	"WDD00051"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"21.4"	"--"	"37.8"	"无"	"--"	"--"	"--"	"I2A05141"	"直立"	"中国农科院品资所(054)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 lb1"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"120.0"	"--"	"--"	"--"
"55"	"--"	"Leguminosae(豆科)"	"--"	"L64-1344"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"144"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.6"	"--"	"WDD00052"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.0"	"--"	"40.2"	"无"	"--"	"--"	"--"	"I2A05142"	"直立"	"中国农科院品资所(055)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Lf1"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"127.0"	"--"	"--"	"--"
"56"	"--"	"Leguminosae(豆科)"	"--"	"L72-2157"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.3"	"--"	"WDD00053"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.5"	"--"	"39.2"	"无"	"--"	"--"	"--"	"I2A05143"	"直立"	"中国农科院品资所(056)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Lf1"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"125.0"	"--"	"--"	"--"
"57"	"--"	"Leguminosae(豆科)"	"--"	"L73-1087"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"144"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.9"	"--"	"WDD00054"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.1"	"--"	"40.9"	"无"	"--"	"--"	"--"	"I2A05144"	"半直"	"中国农科院品资所(057)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 lf2"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"186.0"	"--"	"--"	"--"
"58"	"--"	"Leguminosae(豆科)"	"--"	"L62-1579"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.8"	"--"	"WDD00055"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"21.9"	"--"	"37.2"	"无"	"--"	"--"	"--"	"I2A05145"	"直立"	"中国农科院品资所(058)"	"--"	"--"	"--"	"--"	"披针"	"黄"	"基因型 ln"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"136.0"	"--"	"--"	"--"
"59"	"--"	"Leguminosae(豆科)"	"--"	"L70-4629"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.6"	"--"	"WDD00056"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.7"	"--"	"42.1"	"无"	"--"	"--"	"--"	"I2A05146"	"直立"	"中国农科院品资所(059)"	"--"	"--"	"--"	"--"	"披针"	"黄"	"基因型 ln"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"147.0"	"--"	"--"	"--"
"60"	"--"	"Leguminosae(豆科)"	"--"	"L62-1615"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.4"	"--"	"WDD00057"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.4"	"--"	"41.4"	"无"	"--"	"--"	"--"	"I2A05147"	"直立"	"中国农科院品资所(060)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 lo"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"123.0"	"--"	"--"	"--"
"61"	"--"	"Leguminosae(豆科)"	"--"	"L67-1749"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"139"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.2"	"--"	"WDD00058"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"21.6"	"--"	"36.9"	"亚"	"--"	"--"	"--"	"I2A05148"	"直立"	"中国农科院品资所(061)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 lw1"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"136.0"	"--"	"--"	"--"
"62"	"--"	"Leguminosae(豆科)"	"--"	"L65-600"	"--"	"深褐"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"139"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.4"	"--"	"WDD00059"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"21.7"	"--"	"38.1"	"亚"	"--"	"--"	"--"	"I2A05149"	"直立"	"中国农科院品资所(062)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 lw1t"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"灰"	"--"	"--"	"135.0"	"--"	"--"	"--"
"63"	"--"	"Leguminosae(豆科)"	"--"	"L64-1083"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"139"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.2"	"--"	"WDD00060"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"21.1"	"--"	"38.4"	"亚"	"--"	"--"	"--"	"I2A05150"	"直立"	"中国农科院品资所(063)"	"--"	"--"	"--"	"--"	"披针"	"黄"	"基因型 lf1lo"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"143.0"	"--"	"--"	"--"
"64"	"--"	"Leguminosae(豆科)"	"--"	"L70-4313"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"139"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.2"	"--"	"WDD00061"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.8"	"--"	"40.7"	"亚"	"--"	"--"	"--"	"I2A05151"	"直立"	"中国农科院品资所(064)"	"--"	"--"	"--"	"--"	"披针"	"黄"	"基因型 lnlo"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"155.0"	"--"	"--"	"--"
"65"	"--"	"Leguminosae(豆科)"	"--"	"L62-1385"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/中"	"美国"	"春"	"--"	"136"	"--"	"--"	"--"	"国外"	"--"	"--"	"15.6"	"--"	"WDD00062"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.6"	"--"	"37.7"	"无"	"--"	"--"	"--"	"I2A05152"	"半直"	"中国农科院品资所(065)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 P1"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"无毛"	"--"	"--"	"122.0"	"--"	"--"	"--"
"66"	"--"	"Leguminosae(豆科)"	"--"	"L70-4558"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"139"	"--"	"--"	"--"	"国外"	"--"	"--"	"19.0"	"--"	"WDD00063"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.5"	"--"	"40.4"	"亚"	"--"	"--"	"--"	"I2A05153"	"直立"	"中国农科院品资所(067)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 pa2"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"148.0"	"--"	"--"	"--"
"67"	"--"	"Leguminosae(豆科)"	"--"	"L67-497"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"139"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.1"	"--"	"WDD00064"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.7"	"--"	"38.9"	"亚"	"--"	"--"	"--"	"I2A05154"	"直立"	"中国农科院品资所(068)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 pa1pa2"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"110.0"	"--"	"--"	"--"
"68"	"--"	"Leguminosae(豆科)"	"--"	"L73-1034"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"139"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.2"	"--"	"WDD00065"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.7"	"--"	"39.5"	"亚"	"--"	"--"	"--"	"I2A05155"	"直立"	"中国农科院品资所(069)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 Pb"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"122.0"	"--"	"--"	"--"
"69"	"--"	"Leguminosae(豆科)"	"--"	"L63-2435"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"144"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.1"	"--"	"WDD00066"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.8"	"--"	"39.6"	"亚"	"--"	"--"	"--"	"I2A05156"	"直立"	"中国农科院品资所(070)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Pc"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"无毛"	"--"	"--"	"147.0"	"--"	"--"	"--"
"70"	"--"	"Leguminosae(豆科)"	"--"	"L62-1686"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.4"	"--"	"WDD00067"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.2"	"--"	"39.9"	"无"	"--"	"--"	"--"	"I2A05157"	"半直"	"中国农科院品资所(071)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Pd"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"158.0"	"--"	"--"	"--"
"71"	"--"	"Leguminosae(豆科)"	"--"	"L73-1046"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.1"	"--"	"WDD00068"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.8"	"--"	"42.3"	"无"	"--"	"--"	"--"	"I2A05158"	"直立"	"中国农科院品资所(072)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Pd"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"168.0"	"--"	"--"	"--"
"72"	"--"	"Leguminosae(豆科)"	"--"	"L63-2999"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.5"	"--"	"WDD00069"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.8"	"--"	"37.8"	"无"	"--"	"--"	"--"	"I2A05159"	"直立"	"中国农科院品资所(073)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 ps"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"143.0"	"--"	"--"	"--"
"73"	"--"	"Leguminosae(豆科)"	"--"	"L71-149"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.6"	"--"	"WDD00070"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.3"	"--"	"42.7"	"无"	"--"	"--"	"--"	"I2A05160"	"直立"	"中国农科院品资所(074)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 ps"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"135.0"	"--"	"--"	"--"
"74"	"--"	"Leguminosae(豆科)"	"--"	"L67-3124"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.7"	"--"	"WDD00071"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.6"	"--"	"38.9"	"无"	"--"	"--"	"--"	"I2A05161"	"直立"	"中国农科院品资所(076)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 P1pc"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"无毛"	"--"	"--"	"126.0"	"--"	"--"	"--"
"75"	"--"	"Leguminosae(豆科)"	"--"	"L67-3770"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"17.7"	"--"	"WDD00072"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.3"	"--"	"39.4"	"无"	"--"	"--"	"--"	"I2A05162"	"半直"	"中国农科院品资所(077)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 P1pd"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"无毛"	"--"	"--"	"131.0"	"--"	"--"	"--"
"76"	"--"	"Leguminosae(豆科)"	"--"	"L67-3127"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.1"	"--"	"WDD00073"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.6"	"--"	"38.8"	"无"	"--"	"--"	"--"	"I2A05163"	"直立"	"中国农科院品资所(078)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 P1ps"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"无毛"	"--"	"--"	"124.0"	"--"	"--"	"--"
"77"	"--"	"Leguminosae(豆科)"	"--"	"L73-1101"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"142"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.6"	"--"	"WDD00074"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"20.3"	"--"	"39.5"	"无"	"--"	"--"	"--"	"I2A05164"	"半直"	"中国农科院品资所(079)"	"--"	"--"	"--"	"--"	"长卵"	"黄"	"基因型 Pa1pa2pc"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"135.0"	"--"	"--"	"--"
"78"	"--"	"Leguminosae(豆科)"	"--"	"L73-1118"	"--"	"黑"	"--"	"--"	"--"	"--"	"5/上-9/下"	"美国"	"春"	"--"	"140"	"--"	"--"	"--"	"国外"	"--"	"--"	"16.4"	"--"	"WDD00075"	"--"	"Glycine max L. Merrill(大豆)"	"椭圆"	"--"	"--"	"--"	"--"	"紫"	"19.5"	"--"	"41.4"	"无"	"--"	"--"	"--"	"I2A05165"	"半直"	"中国农科院品资所(080)"	"--"	"--"	"--"	"--"	"卵圆"	"黄"	"基因型 Pa1pa2pd"	"--"	"--"	"黄"	"--"	"--"	"Glycine(大豆属)"	"棕"	"--"	"--"	"155.0"	"--"	"--"	"--"
